step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
5050,7.6014,7.7376,7.7365,1.60e+15,2.13e+15,41369600
5100,7.5799,7.7365,7.7363,1.61e+15,2.15e+15,41779200
5150,7.5754,7.7267,7.7268,1.63e+15,2.18e+15,42188800
5200,7.4993,7.7170,7.7163,1.64e+15,2.20e+15,42598400
5250,7.5174,7.7102,7.7098,1.66e+15,2.22e+15,43008000
5300,7.5803,7.7159,7.7154,1.68e+15,2.24e+15,43417600
5350,7.6080,7.7151,7.7157,1.69e+15,2.26e+15,43827200
5400,7.6508,7.7409,7.7162,1.71e+15,2.28e+15,44236800
5450,7.6779,7.7312,7.7296,1.72e+15,2.30e+15,44646400
5500,7.5842,7.7125,7.7087,1.74e+15,2.32e+15,45056000
5550,7.6738,7.7050,7.7056,1.75e+15,2.35e+15,45465600
5600,7.6278,7.7185,7.7190,1.77e+15,2.37e+15,45875200
5650,7.5975,7.7246,7.7244,1.79e+15,2.39e+15,46284800
5700,7.6238,7.7090,7.7094,1.80e+15,2.41e+15,46694400
5750,7.7084,7.7110,7.7117,1.82e+15,2.43e+15,47104000
5800,7.6182,7.7125,7.7124,1.83e+15,2.45e+15,47513600
5850,7.6305,7.7081,7.7086,1.85e+15,2.47e+15,47923200
5900,7.6665,7.7112,7.7092,1.87e+15,2.49e+15,48332800
5950,7.7575,7.7221,7.7166,1.88e+15,2.51e+15,48742400
6000,7.6098,7.7136,7.7132,1.90e+15,2.54e+15,49152000
6050,7.6251,7.7171,7.7166,1.91e+15,2.56e+15,49561600
6100,7.5945,7.7178,7.7179,1.93e+15,2.58e+15,49971200
6150,7.6559,7.7090,7.7080,1.94e+15,2.60e+15,50380800
6200,7.6840,7.7124,7.7122,1.96e+15,2.62e+15,50790400
6250,7.5982,7.7303,7.7328,1.98e+15,2.64e+15,51200000
6300,7.5513,7.7164,7.7126,1.99e+15,2.66e+15,51609600
6350,7.5497,7.7197,7.7183,2.01e+15,2.68e+15,52019200
6400,7.5577,7.7387,7.7377,2.02e+15,2.70e+15,52428800
6450,7.6558,7.7179,7.7179,2.04e+15,2.73e+15,52838400
6500,7.6685,7.7168,7.7170,2.05e+15,2.75e+15,53248000
6550,7.5495,7.7246,7.7237,2.07e+15,2.77e+15,53657600
6600,7.5792,7.7199,7.7178,2.09e+15,2.79e+15,54067200
6650,7.5641,7.7320,7.7316,2.10e+15,2.81e+15,54476800
6700,7.7623,7.7232,7.7235,2.12e+15,2.83e+15,54886400
6750,7.5109,7.7117,7.7115,2.13e+15,2.85e+15,55296000
6800,7.7003,7.7271,7.7272,2.15e+15,2.87e+15,55705600
6850,7.6229,7.7384,7.7379,2.17e+15,2.89e+15,56115200
6900,7.7384,7.7132,7.7134,2.18e+15,2.92e+15,56524800
6950,7.7196,7.7124,7.7128,2.20e+15,2.94e+15,56934400
7000,7.5860,7.7063,7.7064,2.21e+15,2.96e+15,57344000
7050,7.7879,7.7108,7.7114,2.23e+15,2.98e+15,57753600
7100,7.6540,7.7069,7.7069,2.24e+15,3.00e+15,58163200
7150,7.6646,7.7157,7.7160,2.26e+15,3.02e+15,58572800
7200,7.6333,7.7244,7.7241,2.28e+15,3.04e+15,58982400
7250,7.6265,7.7137,7.7137,2.29e+15,3.06e+15,59392000
7300,7.6384,7.7176,7.7113,2.31e+15,3.08e+15,59801600
7350,7.7096,7.7388,7.7386,2.32e+15,3.11e+15,60211200
7400,7.6050,7.7078,7.7079,2.34e+15,3.13e+15,60620800
7450,7.6451,7.7217,7.7213,2.36e+15,3.15e+15,61030400
7500,7.5783,7.7091,7.7087,2.37e+15,3.17e+15,61440000
7550,7.6266,7.7110,7.7108,2.39e+15,3.19e+15,61849600
7600,7.5832,7.7186,7.7186,2.40e+15,3.21e+15,62259200
7650,7.6898,7.7194,7.7195,2.42e+15,3.23e+15,62668800
7700,7.7419,7.7031,7.7036,2.43e+15,3.25e+15,63078400
7750,7.5967,7.6985,7.6988,2.45e+15,3.27e+15,63488000
7800,7.6558,7.7159,7.7161,2.47e+15,3.30e+15,63897600
7850,7.5721,7.7025,7.7028,2.48e+15,3.32e+15,64307200
7900,7.6260,7.7013,7.7000,2.50e+15,3.34e+15,64716800
7950,7.5907,7.6950,7.6951,2.51e+15,3.36e+15,65126400
8000,7.7214,7.6957,7.6960,2.53e+15,3.38e+15,65536000
8050,7.5960,7.7493,7.7443,2.55e+15,3.40e+15,65945600
8100,7.5907,7.7104,7.7100,2.56e+15,3.42e+15,66355200
8150,7.7038,7.7084,7.7083,2.58e+15,3.44e+15,66764800
8200,7.6277,7.7065,7.7063,2.59e+15,3.46e+15,67174400
8250,7.5563,7.6918,7.6908,2.61e+15,3.49e+15,67584000
8300,7.5580,7.6981,7.6978,2.62e+15,3.51e+15,67993600
8350,7.6510,7.7036,7.7034,2.64e+15,3.53e+15,68403200
8400,7.7324,7.7075,7.7058,2.66e+15,3.55e+15,68812800
8450,7.5649,7.7118,7.7068,2.67e+15,3.57e+15,69222400
8500,7.5353,7.7120,7.7058,2.69e+15,3.59e+15,69632000
8550,7.7389,7.7074,7.7073,2.70e+15,3.61e+15,70041600
8600,7.6857,7.7226,7.7202,2.72e+15,3.63e+15,70451200
8650,7.5188,7.7009,7.7011,2.73e+15,3.66e+15,70860800
8700,7.6908,7.7061,7.7061,2.75e+15,3.68e+15,71270400
8750,7.6697,7.6994,7.6995,2.77e+15,3.70e+15,71680000
8800,7.6810,7.7020,7.7021,2.78e+15,3.72e+15,72089600
8850,7.6330,7.7021,7.7024,2.80e+15,3.74e+15,72499200
8900,7.6044,7.6860,7.6865,2.81e+15,3.76e+15,72908800
8950,7.6788,7.7038,7.7045,2.83e+15,3.78e+15,73318400
9000,7.5514,7.7036,7.7033,2.85e+15,3.80e+15,73728000
9050,7.6160,7.7042,7.7044,2.86e+15,3.82e+15,74137600
9100,7.7359,7.7077,7.7080,2.88e+15,3.85e+15,74547200
9150,7.6954,7.7097,7.7103,2.89e+15,3.87e+15,74956800
9200,7.5144,7.6994,7.6986,2.91e+15,3.89e+15,75366400
9250,7.6712,7.6925,7.6920,2.92e+15,3.91e+15,75776000
9300,7.6553,7.6917,7.6919,2.94e+15,3.93e+15,76185600
9350,7.5321,7.6979,7.6978,2.96e+15,3.95e+15,76595200
9400,7.5990,7.7065,7.7065,2.97e+15,3.97e+15,77004800
9450,7.7025,7.6982,7.6984,2.99e+15,3.99e+15,77414400
9500,7.6257,7.6977,7.6980,3.00e+15,4.01e+15,77824000
9550,7.6868,7.6994,7.6996,3.02e+15,4.04e+15,78233600
9600,7.5285,7.7079,7.7080,3.04e+15,4.06e+15,78643200
9650,7.6671,7.7032,7.7034,3.05e+15,4.08e+15,79052800
9700,7.5726,7.6996,7.6997,3.07e+15,4.10e+15,79462400
9750,7.6032,7.7161,7.7148,3.08e+15,4.12e+15,79872000
9800,7.6000,7.6974,7.6974,3.10e+15,4.14e+15,80281600
9850,7.5847,7.7154,7.7149,3.11e+15,4.16e+15,80691200
9900,7.6884,7.6818,7.6819,3.13e+15,4.18e+15,81100800
9950,7.5543,7.6765,7.6763,3.15e+15,4.20e+15,81510400
10000,7.6345,7.6858,7.6843,3.16e+15,4.23e+15,81920000
10050,7.6234,7.6894,7.6850,3.18e+15,4.25e+15,82329600
10100,7.6288,7.6981,7.6957,3.19e+15,4.27e+15,82739200
10150,7.6027,7.6891,7.6890,3.21e+15,4.29e+15,83148800
10200,7.7722,7.6954,7.6954,3.22e+15,4.31e+15,83558400
10250,7.4945,7.7060,7.7055,3.24e+15,4.33e+15,83968000
10300,7.6184,7.7005,7.7000,3.26e+15,4.35e+15,84377600
10350,7.5725,7.7014,7.7002,3.27e+15,4.37e+15,84787200
10400,7.6006,7.7001,7.6997,3.29e+15,4.39e+15,85196800
10450,7.6381,7.6846,7.6846,3.30e+15,4.42e+15,85606400
10500,7.7439,7.6930,7.6925,3.32e+15,4.44e+15,86016000
10550,7.6926,7.6892,7.6894,3.34e+15,4.46e+15,86425600
10600,7.4494,7.7016,7.7016,3.35e+15,4.48e+15,86835200
10650,7.5037,7.7068,7.7067,3.37e+15,4.50e+15,87244800
10700,7.5509,7.6969,7.6969,3.38e+15,4.52e+15,87654400
10750,7.5113,7.6990,7.6988,3.40e+15,4.54e+15,88064000
10800,7.6206,7.7048,7.7040,3.41e+15,4.56e+15,88473600
10850,7.6184,7.6895,7.6892,3.43e+15,4.58e+15,88883200
10900,7.7239,7.6941,7.6931,3.45e+15,4.61e+15,89292800
10950,7.6079,7.6952,7.6952,3.46e+15,4.63e+15,89702400
11000,7.6839,7.7192,7.7190,3.48e+15,4.65e+15,90112000
11050,7.5447,7.7006,7.7003,3.49e+15,4.67e+15,90521600
11100,7.7660,7.6950,7.6947,3.51e+15,4.69e+15,90931200
11150,7.5260,7.6933,7.6928,3.53e+15,4.71e+15,91340800
11200,7.6110,7.6868,7.6869,3.54e+15,4.73e+15,91750400
11250,7.5479,7.6901,7.6899,3.56e+15,4.75e+15,92160000
11300,7.6536,7.6890,7.6890,3.57e+15,4.77e+15,92569600
11350,7.7391,7.6836,7.6837,3.59e+15,4.80e+15,92979200
11400,7.6191,7.6874,7.6872,3.60e+15,4.82e+15,93388800
11450,7.6412,7.6887,7.6885,3.62e+15,4.84e+15,93798400
11500,7.6805,7.6910,7.6906,3.64e+15,4.86e+15,94208000
11550,7.6505,7.6960,7.6939,3.65e+15,4.88e+15,94617600
11600,7.5954,7.6976,7.6955,3.67e+15,4.90e+15,95027200
11650,7.5340,7.6984,7.6965,3.68e+15,4.92e+15,95436800
11700,7.6085,7.6949,7.6925,3.70e+15,4.94e+15,95846400
11750,7.5994,7.7076,7.7073,3.71e+15,4.96e+15,96256000
11800,7.6306,7.6975,7.6971,3.73e+15,4.99e+15,96665600
11850,7.7534,7.6763,7.6763,3.75e+15,5.01e+15,97075200
11900,7.5353,7.6965,7.6948,3.76e+15,5.03e+15,97484800
11950,7.5966,7.6857,7.6858,3.78e+15,5.05e+15,97894400
12000,7.6672,7.7079,7.7089,3.79e+15,5.07e+15,98304000
12050,7.6304,7.6987,7.6986,3.81e+15,5.09e+15,98713600
12100,7.6981,7.6884,7.6883,3.83e+15,5.11e+15,99123200
12150,7.6954,7.6877,7.6878,3.84e+15,5.13e+15,99532800
12200,7.5654,7.7028,7.7028,3.86e+15,5.16e+15,99942400
12250,7.7638,7.6949,7.6952,3.87e+15,5.18e+15,100352000
12300,7.6626,7.6914,7.6906,3.89e+15,5.20e+15,100761600
12350,7.6276,7.7066,7.7060,3.90e+15,5.22e+15,101171200
12400,7.7485,7.6886,7.6885,3.92e+15,5.24e+15,101580800
12450,7.6429,7.6899,7.6882,3.94e+15,5.26e+15,101990400
12500,7.7533,7.6996,7.6942,3.95e+15,5.28e+15,102400000
12550,7.6841,7.7039,7.7022,3.97e+15,5.30e+15,102809600
12600,7.6648,7.6901,7.6897,3.98e+15,5.32e+15,103219200
12650,7.6701,7.6903,7.6899,4.00e+15,5.35e+15,103628800
12700,7.5538,7.7022,7.7003,4.02e+15,5.37e+15,104038400
12750,7.6615,7.6989,7.6981,4.03e+15,5.39e+15,104448000
12800,7.5571,7.6943,7.6941,4.05e+15,5.41e+15,104857600
12850,7.6967,7.6958,7.6958,4.06e+15,5.43e+15,105267200
12900,7.6133,7.7020,7.7020,4.08e+15,5.45e+15,105676800
12950,7.6304,7.6906,7.6907,4.09e+15,5.47e+15,106086400
13000,7.5951,7.6972,7.6971,4.11e+15,5.49e+15,106496000
13050,7.6077,7.7065,7.7062,4.13e+15,5.51e+15,106905600
13100,7.4574,7.7044,7.7043,4.14e+15,5.54e+15,107315200
13150,7.5222,7.7037,7.7037,4.16e+15,5.56e+15,107724800
13200,7.5840,7.7099,7.7098,4.17e+15,5.58e+15,108134400
13250,7.6832,7.7017,7.7017,4.19e+15,5.60e+15,108544000
13300,7.6791,7.6916,7.6918,4.21e+15,5.62e+15,108953600
13350,7.7305,7.6961,7.6961,4.22e+15,5.64e+15,109363200
13400,7.5739,7.7010,7.7006,4.24e+15,5.66e+15,109772800
13450,7.6407,7.7025,7.7022,4.25e+15,5.68e+15,110182400
13500,7.5532,7.6893,7.6891,4.27e+15,5.70e+15,110592000
13550,7.7184,7.6939,7.6935,4.28e+15,5.73e+15,111001600
13600,7.6720,7.6998,7.6992,4.30e+15,5.75e+15,111411200
13650,7.6220,7.7000,7.6996,4.32e+15,5.77e+15,111820800
13700,7.6174,7.6930,7.6927,4.33e+15,5.79e+15,112230400
13750,7.6350,7.6947,7.6944,4.35e+15,5.81e+15,112640000
13800,7.6967,7.6948,7.6944,4.36e+15,5.83e+15,113049600
13850,7.5688,7.6986,7.6981,4.38e+15,5.85e+15,113459200
13900,7.6660,7.7000,7.6966,4.39e+15,5.87e+15,113868800
13950,7.6960,7.6950,7.6941,4.41e+15,5.89e+15,114278400
14000,7.5511,7.7146,7.7140,4.43e+15,5.92e+15,114688000
14050,7.7082,7.6982,7.6969,4.44e+15,5.94e+15,115097600
14100,7.6508,7.6916,7.6915,4.46e+15,5.96e+15,115507200
14150,7.6802,7.6966,7.6962,4.47e+15,5.98e+15,115916800
14200,7.6258,7.6961,7.6942,4.49e+15,6.00e+15,116326400
14250,7.6216,7.6924,7.6918,4.51e+15,6.02e+15,116736000
14300,7.5998,7.6979,7.6981,4.52e+15,6.04e+15,117145600
14350,7.5468,7.6994,7.6998,4.54e+15,6.06e+15,117555200
14400,7.6725,7.6925,7.6926,4.55e+15,6.08e+15,117964800
14450,7.6312,7.6953,7.6954,4.57e+15,6.11e+15,118374400
14500,7.7639,7.6802,7.6804,4.58e+15,6.13e+15,118784000
14550,7.5996,7.6858,7.6860,4.60e+15,6.15e+15,119193600
14600,7.6474,7.6796,7.6799,4.62e+15,6.17e+15,119603200
14650,7.6490,7.6838,7.6841,4.63e+15,6.19e+15,120012800
14700,7.5906,7.6921,7.6928,4.65e+15,6.21e+15,120422400
14750,7.7419,7.6910,7.6912,4.66e+15,6.23e+15,120832000
14800,7.6810,7.6922,7.6922,4.68e+15,6.25e+15,121241600
14850,7.6398,7.6805,7.6804,4.70e+15,6.27e+15,121651200
14900,7.5960,7.6817,7.6816,4.71e+15,6.30e+15,122060800
14950,7.6243,7.6839,7.6837,4.73e+15,6.32e+15,122470400
15000,7.5847,7.6814,7.6814,4.74e+15,6.34e+15,122880000
15050,7.6489,7.6802,7.6803,4.76e+15,6.36e+15,123289600
15100,7.6374,7.6808,7.6805,4.77e+15,6.38e+15,123699200
15150,7.6177,7.6880,7.6874,4.79e+15,6.40e+15,124108800
15200,7.6875,7.6724,7.6725,4.81e+15,6.42e+15,124518400
15250,7.5929,7.6822,7.6814,4.82e+15,6.44e+15,124928000
15300,7.7450,7.6836,7.6835,4.84e+15,6.46e+15,125337600
15350,7.6089,7.6881,7.6873,4.85e+15,6.49e+15,125747200
15400,7.6914,7.6715,7.6717,4.87e+15,6.51e+15,126156800
15450,7.6455,7.6689,7.6689,4.88e+15,6.53e+15,126566400
15500,7.7175,7.6744,7.6749,4.90e+15,6.55e+15,126976000
15550,7.7428,7.6725,7.6730,4.92e+15,6.57e+15,127385600
15600,7.6129,7.6746,7.6743,4.93e+15,6.59e+15,127795200
15650,7.5957,7.6757,7.6752,4.95e+15,6.61e+15,128204800
15700,7.6041,7.6717,7.6714,4.96e+15,6.63e+15,128614400
15750,7.6150,7.6800,7.6799,4.98e+15,6.66e+15,129024000
15800,7.6526,7.6852,7.6854,5.00e+15,6.68e+15,129433600
15850,7.5965,7.6905,7.6908,5.01e+15,6.70e+15,129843200
15900,7.6086,7.6811,7.6813,5.03e+15,6.72e+15,130252800
15950,7.6300,7.6847,7.6848,5.04e+15,6.74e+15,130662400
16000,7.7186,7.6828,7.6830,5.06e+15,6.76e+15,131072000
16050,7.6373,7.6807,7.6808,5.07e+15,6.78e+15,131481600
16100,7.6699,7.6813,7.6815,5.09e+15,6.80e+15,131891200
16150,7.6503,7.6893,7.6893,5.11e+15,6.82e+15,132300800
16200,7.7257,7.6880,7.6883,5.12e+15,6.85e+15,132710400
16250,7.6835,7.6920,7.6921,5.14e+15,6.87e+15,133120000
16300,7.6986,7.6970,7.6958,5.15e+15,6.89e+15,133529600
16350,7.6215,7.7017,7.7007,5.17e+15,6.91e+15,133939200
16400,7.5620,7.6925,7.6916,5.19e+15,6.93e+15,134348800
16450,7.4856,7.6939,7.6926,5.20e+15,6.95e+15,134758400
16500,7.6468,7.6839,7.6841,5.22e+15,6.97e+15,135168000
16550,7.5990,7.6838,7.6842,5.23e+15,6.99e+15,135577600
16600,7.6959,7.6784,7.6785,5.25e+15,7.01e+15,135987200
16650,7.7348,7.6822,7.6834,5.26e+15,7.04e+15,136396800
16700,7.6538,7.6835,7.6843,5.28e+15,7.06e+15,136806400
16750,7.7342,7.6842,7.6859,5.30e+15,7.08e+15,137216000
16800,7.7076,7.6857,7.6867,5.31e+15,7.10e+15,137625600
16850,7.6643,7.6857,7.6866,5.33e+15,7.12e+15,138035200
16900,7.7095,7.6849,7.6862,5.34e+15,7.14e+15,138444800
16950,7.7307,7.6825,7.6837,5.36e+15,7.16e+15,138854400
17000,7.6165,7.6734,7.6737,5.38e+15,7.18e+15,139264000
17050,7.6488,7.6784,7.6786,5.39e+15,7.20e+15,139673600
17100,7.6348,7.6843,7.6843,5.41e+15,7.23e+15,140083200
17150,7.6812,7.6782,7.6783,5.42e+15,7.25e+15,140492800
17200,7.5695,7.6822,7.6824,5.44e+15,7.27e+15,140902400
17250,7.6927,7.6823,7.6825,5.45e+15,7.29e+15,141312000
17300,7.6186,7.6751,7.6752,5.47e+15,7.31e+15,141721600
17350,7.6316,7.6864,7.6863,5.49e+15,7.33e+15,142131200
17400,7.6966,7.6664,7.6668,5.50e+15,7.35e+15,142540800
17450,7.5729,7.6724,7.6725,5.52e+15,7.37e+15,142950400
17500,7.6511,7.6775,7.6777,5.53e+15,7.39e+15,143360000
17550,7.6271,7.6782,7.6783,5.55e+15,7.42e+15,143769600
17600,7.7082,7.6755,7.6757,5.56e+15,7.44e+15,144179200
17650,7.6585,7.6697,7.6698,5.58e+15,7.46e+15,144588800
17700,7.6989,7.6723,7.6724,5.60e+15,7.48e+15,144998400
17750,7.6335,7.6731,7.6732,5.61e+15,7.50e+15,145408000
17800,7.5683,7.6777,7.6779,5.63e+15,7.52e+15,145817600
17850,7.6336,7.6785,7.6784,5.64e+15,7.54e+15,146227200
17900,7.6538,7.6789,7.6790,5.66e+15,7.56e+15,146636800
17950,7.6479,7.6828,7.6829,5.68e+15,7.58e+15,147046400
18000,7.6736,7.6804,7.6806,5.69e+15,7.61e+15,147456000
18050,7.6234,7.6810,7.6811,5.71e+15,7.63e+15,147865600
18100,7.7316,7.6833,7.6835,5.72e+15,7.65e+15,148275200
18150,7.6420,7.6806,7.6807,5.74e+15,7.67e+15,148684800
18200,7.6830,7.6754,7.6756,5.75e+15,7.69e+15,149094400
18250,7.5991,7.6751,7.6752,5.77e+15,7.71e+15,149504000
18300,7.6438,7.6811,7.6812,5.79e+15,7.73e+15,149913600
18350,7.7939,7.6791,7.6793,5.80e+15,7.75e+15,150323200
18400,7.6053,7.6791,7.6790,5.82e+15,7.77e+15,150732800
18450,7.6472,7.6794,7.6794,5.83e+15,7.80e+15,151142400
18500,7.6274,7.6811,7.6810,5.85e+15,7.82e+15,151552000
18550,7.6210,7.6862,7.6860,5.87e+15,7.84e+15,151961600
18600,7.5473,7.6862,7.6861,5.88e+15,7.86e+15,152371200
18650,7.6647,7.6853,7.6850,5.90e+15,7.88e+15,152780800
18700,7.5650,7.6881,7.6880,5.91e+15,7.90e+15,153190400
18750,7.6305,7.6894,7.6894,5.93e+15,7.92e+15,153600000
18800,7.5776,7.6822,7.6822,5.94e+15,7.94e+15,154009600
18850,7.6163,7.6831,7.6830,5.96e+15,7.96e+15,154419200
18900,7.6540,7.6733,7.6734,5.98e+15,7.99e+15,154828800
18950,7.7298,7.6785,7.6786,5.99e+15,8.01e+15,155238400
19000,7.5557,7.6814,7.6815,6.01e+15,8.03e+15,155648000
19050,7.7383,7.6799,7.6800,6.02e+15,8.05e+15,156057600
19100,7.6452,7.6802,7.6803,6.04e+15,8.07e+15,156467200
19150,7.6487,7.6825,7.6826,6.05e+15,8.09e+15,156876800
19200,7.6154,7.6805,7.6806,6.07e+15,8.11e+15,157286400
19250,7.5746,7.6772,7.6773,6.09e+15,8.13e+15,157696000
19300,7.6332,7.6842,7.6842,6.10e+15,8.16e+15,158105600
19350,7.6853,7.6796,7.6797,6.12e+15,8.18e+15,158515200
