step,training_loss,validation_loss,total_flops_profiler,theoretical_flops,tokens
50,10.1465,10.1027,8.37e+12,8.37e+12,409600
100,8.3801,8.3286,1.67e+13,1.67e+13,819200
150,7.5766,7.5495,2.51e+13,2.51e+13,1228800
200,7.1740,7.2072,3.35e+13,3.35e+13,1638400
250,6.9071,6.9003,4.19e+13,4.18e+13,2048000
300,6.5386,6.6860,5.02e+13,5.02e+13,2457600
350,6.4338,6.5270,5.86e+13,5.86e+13,2867200
400,6.3313,6.4067,6.70e+13,6.70e+13,3276800
450,6.3007,6.2998,7.53e+13,7.53e+13,3686400
500,6.1757,6.2145,8.37e+13,8.37e+13,4096000
550,6.0514,6.1460,9.21e+13,9.21e+13,4505600
600,6.0669,6.0935,1.00e+14,1.00e+14,4915200
650,6.0188,6.0416,1.09e+14,1.09e+14,5324800
700,6.0075,5.9930,1.17e+14,1.17e+14,5734400
750,5.9729,5.9755,1.26e+14,1.26e+14,6144000
800,6.0890,5.9329,1.34e+14,1.34e+14,6553600
850,5.7512,5.8896,1.42e+14,1.42e+14,6963200
900,5.7693,5.8575,1.51e+14,1.51e+14,7372800
950,5.8720,5.8244,1.59e+14,1.59e+14,7782400
1000,5.7415,5.8048,1.67e+14,1.67e+14,8192000
1050,5.8002,5.7767,1.76e+14,1.76e+14,8601600
1100,5.6882,5.7528,1.84e+14,1.84e+14,9011200
1150,5.6150,5.7361,1.93e+14,1.92e+14,9420800
1200,5.6413,5.7178,2.01e+14,2.01e+14,9830400
1250,5.6321,5.6980,2.09e+14,2.09e+14,10240000
1300,5.7274,5.6757,2.18e+14,2.18e+14,10649600
1350,5.6050,5.6604,2.26e+14,2.26e+14,11059200
1400,5.6559,5.6537,2.34e+14,2.34e+14,11468800
1450,5.6730,5.6358,2.43e+14,2.43e+14,11878400
1500,5.5936,5.6313,2.51e+14,2.51e+14,12288000
1550,5.3992,5.6133,2.60e+14,2.59e+14,12697600
1600,5.5630,5.5970,2.68e+14,2.68e+14,13107200
1650,5.5659,5.5909,2.76e+14,2.76e+14,13516800
1700,5.4459,5.5801,2.85e+14,2.85e+14,13926400
1750,5.6483,5.5667,2.93e+14,2.93e+14,14336000
1800,5.6728,5.5592,3.01e+14,3.01e+14,14745600
1850,5.4611,5.5499,3.10e+14,3.10e+14,15155200
1900,5.4773,5.5441,3.18e+14,3.18e+14,15564800
1950,5.4997,5.5390,3.26e+14,3.26e+14,15974400
2000,5.3998,5.5271,3.35e+14,3.35e+14,16384000
2050,5.4322,5.5195,3.43e+14,3.43e+14,16793600
2100,5.4112,5.5124,3.52e+14,3.52e+14,17203200
