step,training_loss,validation_loss,total_flops_profiler
0,10.7700,10.7696,0.00e+00
0,10.7664,10.7696,0.00e+00
0,10.7645,10.7696,0.00e+00
0,10.7699,10.7696,0.00e+00
0,10.7647,10.7696,0.00e+00
0,10.7682,10.7696,0.00e+00
0,10.7670,10.7696,0.00e+00
0,10.7679,10.7696,0.00e+00
0,10.7682,10.7696,0.00e+00
0,10.7644,10.7696,0.00e+00
0,10.7695,10.7696,0.00e+00
0,10.7696,10.7696,0.00e+00
0,10.7673,10.7696,0.00e+00
0,10.7681,10.7696,0.00e+00
0,10.7708,10.7696,0.00e+00
50,6.9819,6.9807,4.19e+12
50,6.9819,6.9807,4.19e+12
50,7.0177,6.9807,4.19e+12
50,6.9642,6.9807,4.19e+12
50,7.0453,6.9807,4.19e+12
50,7.0123,6.9807,4.19e+12
50,6.9655,6.9807,4.19e+12
50,7.0548,6.9807,4.19e+12
50,6.9942,6.9807,4.19e+12
50,7.0184,6.9807,4.19e+12
50,6.9046,6.9807,4.19e+12
50,6.8914,6.9807,4.19e+12
50,7.0225,6.9807,4.19e+12
50,7.0260,6.9807,4.19e+12
50,6.9256,6.9807,4.19e+12
50,7.1050,6.9807,4.19e+12
50,6.9688,6.9807,4.19e+12
100,6.3235,6.2434,8.39e+12
100,6.3235,6.2434,8.39e+12
100,6.1308,6.2434,8.39e+12
100,6.1440,6.2434,8.39e+12
100,6.1436,6.2434,8.39e+12
100,6.4012,6.2434,8.39e+12
100,6.2889,6.2434,8.39e+12
100,6.1846,6.2434,8.39e+12
100,6.1331,6.2434,8.39e+12
100,6.2244,6.2434,8.39e+12
100,6.2544,6.2434,8.39e+12
100,6.2168,6.2434,8.39e+12
100,6.2345,6.2434,8.39e+12
100,6.1703,6.2434,8.39e+12
100,6.2956,6.2434,8.39e+12
100,6.2177,6.2434,8.39e+12
100,6.0976,6.2434,8.39e+12
150,5.8252,5.9272,1.26e+13
150,5.8252,5.9272,1.26e+13
150,6.0635,5.9272,1.26e+13
150,5.7776,5.9272,1.26e+13
150,5.8479,5.9272,1.26e+13
150,5.9056,5.9272,1.26e+13
150,5.8803,5.9272,1.26e+13
150,6.0336,5.9272,1.26e+13
150,5.8782,5.9272,1.26e+13
