step,training_loss,validation_loss,total_flops_profiler,theoretical_flops,tokens
200,10.8223,10.8224,3.15e+13,3.24e+13,1638400
400,10.8162,10.8162,6.31e+13,6.49e+13,3276800
600,10.8014,10.8007,9.47e+13,9.73e+13,4915200
800,10.7796,10.7789,1.26e+14,1.30e+14,6553600
1000,10.7551,10.7555,1.58e+14,1.62e+14,8192000
1200,10.7327,10.7341,1.90e+14,1.95e+14,9830400
1400,10.7200,10.7169,2.21e+14,2.27e+14,11468800
1600,10.7058,10.7051,2.53e+14,2.60e+14,13107200
1800,10.6977,10.6976,2.84e+14,2.92e+14,14745600
