step,training_loss,validation_loss,total_flops_profiler
0,10.7263,10.7216,0.00e+00
0,10.7215,10.7216,0.00e+00
0,10.7242,10.7216,0.00e+00
0,10.7161,10.7216,0.00e+00
0,10.7282,10.7216,0.00e+00
0,10.7184,10.7216,0.00e+00
0,10.7236,10.7216,0.00e+00
0,10.7244,10.7216,0.00e+00
0,10.7165,10.7216,0.00e+00
0,10.7141,10.7216,0.00e+00
0,10.7228,10.7216,0.00e+00
0,10.7244,10.7216,0.00e+00
0,10.7284,10.7216,0.00e+00
0,10.7244,10.7216,0.00e+00
0,10.7219,10.7216,0.00e+00
25,9.4619,9.4431,1.62e+13
25,9.4619,9.4431,1.62e+13
25,9.4507,9.4431,1.62e+13
25,9.4047,9.4431,1.62e+13
25,9.4178,9.4431,1.62e+13
25,9.4432,9.4431,1.62e+13
25,9.4908,9.4431,1.62e+13
25,9.4492,9.4431,1.62e+13
25,9.4420,9.4431,1.62e+13
25,9.3907,9.4431,1.62e+13
25,9.4411,9.4431,1.62e+13
25,9.4504,9.4431,1.62e+13
25,9.4674,9.4431,1.62e+13
25,9.4489,9.4431,1.62e+13
25,9.4164,9.4431,1.62e+13
25,9.4361,9.4431,1.62e+13
25,9.4553,9.4431,1.62e+13
50,8.9842,8.9680,3.24e+13
50,8.9842,8.9680,3.24e+13
50,8.9947,8.9680,3.24e+13
50,8.9468,8.9680,3.24e+13
50,8.9463,8.9680,3.24e+13
50,9.0171,8.9680,3.24e+13
50,9.0098,8.9680,3.24e+13
50,8.9289,8.9680,3.24e+13
50,8.9585,8.9680,3.24e+13
50,9.0298,8.9680,3.24e+13
50,8.9536,8.9680,3.24e+13
50,8.9858,8.9680,3.24e+13
50,8.9301,8.9680,3.24e+13
50,8.9292,8.9680,3.24e+13
50,8.9902,8.9680,3.24e+13
50,8.8883,8.9680,3.24e+13
50,8.8893,8.9680,3.24e+13
75,8.7442,8.7514,4.87e+13
75,8.7442,8.7514,4.87e+13
75,8.7880,8.7514,4.87e+13
75,8.7214,8.7514,4.87e+13
75,8.7074,8.7514,4.87e+13
75,8.8021,8.7514,4.87e+13
75,8.7192,8.7514,4.87e+13
75,8.7058,8.7514,4.87e+13
75,8.7079,8.7514,4.87e+13
75,8.7576,8.7514,4.87e+13
75,8.7536,8.7514,4.87e+13
75,8.7132,8.7514,4.87e+13
75,8.7556,8.7514,4.87e+13
75,8.7234,8.7514,4.87e+13
75,8.7803,8.7514,4.87e+13
75,8.7509,8.7514,4.87e+13
75,8.7239,8.7514,4.87e+13
100,8.6367,8.6077,6.49e+13
100,8.6367,8.6077,6.49e+13
100,8.5954,8.6077,6.49e+13
100,8.5010,8.6077,6.49e+13
100,8.6964,8.6077,6.49e+13
100,8.5826,8.6077,6.49e+13
100,8.5719,8.6077,6.49e+13
100,8.5551,8.6077,6.49e+13
100,8.6540,8.6077,6.49e+13
100,8.5746,8.6077,6.49e+13
100,8.5727,8.6077,6.49e+13
100,8.5430,8.6077,6.49e+13
100,8.6911,8.6077,6.49e+13
100,8.6169,8.6077,6.49e+13
100,8.5835,8.6077,6.49e+13
100,8.6336,8.6077,6.49e+13
100,8.5955,8.6077,6.49e+13
125,8.5398,8.4987,8.11e+13
125,8.5398,8.4987,8.11e+13
125,8.4527,8.4987,8.11e+13
125,8.4884,8.4987,8.11e+13
125,8.4771,8.4987,8.11e+13
125,8.4640,8.4987,8.11e+13
125,8.4852,8.4987,8.11e+13
125,8.5179,8.4987,8.11e+13
125,8.5093,8.4987,8.11e+13
125,8.4955,8.4987,8.11e+13
125,8.4924,8.4987,8.11e+13
125,8.5297,8.4987,8.11e+13
125,8.5429,8.4987,8.11e+13
125,8.5481,8.4987,8.11e+13
125,8.4757,8.4987,8.11e+13
125,8.5286,8.4987,8.11e+13
125,8.4874,8.4987,8.11e+13
150,8.3992,8.4073,9.73e+13
150,8.3992,8.4073,9.73e+13
150,8.4141,8.4073,9.73e+13
150,8.3945,8.4073,9.73e+13
150,8.4314,8.4073,9.73e+13
150,8.4448,8.4073,9.73e+13
150,8.4006,8.4073,9.73e+13
150,8.3798,8.4073,9.73e+13
150,8.4237,8.4073,9.73e+13
