step,training_loss,validation_loss,total_flops_profiler
0,10.7776,10.7797,0.00e+00
0,10.7773,10.7797,0.00e+00
0,10.7810,10.7797,0.00e+00
0,10.7767,10.7797,0.00e+00
0,10.7769,10.7797,0.00e+00
0,10.7820,10.7797,0.00e+00
0,10.7778,10.7797,0.00e+00
0,10.7816,10.7797,0.00e+00
0,10.7822,10.7797,0.00e+00
0,10.7788,10.7797,0.00e+00
0,10.7748,10.7797,0.00e+00
0,10.7775,10.7797,0.00e+00
0,10.7781,10.7797,0.00e+00
0,10.7810,10.7797,0.00e+00
0,10.7800,10.7797,0.00e+00
50,7.0118,7.0070,4.19e+12
50,7.0118,7.0070,4.19e+12
50,6.9305,7.0070,4.19e+12
50,7.0194,7.0070,4.19e+12
50,7.0541,7.0070,4.19e+12
50,7.0031,7.0070,4.19e+12
50,7.0767,7.0070,4.19e+12
50,7.0785,7.0070,4.19e+12
50,6.9991,7.0070,4.19e+12
50,7.0594,7.0070,4.19e+12
50,7.0536,7.0070,4.19e+12
50,7.0609,7.0070,4.19e+12
50,6.9718,7.0070,4.19e+12
50,7.0146,7.0070,4.19e+12
50,6.9361,7.0070,4.19e+12
50,6.9399,7.0070,4.19e+12
50,6.9975,7.0070,4.19e+12
100,6.3267,6.3106,8.39e+12
100,6.3267,6.3106,8.39e+12
100,6.3691,6.3106,8.39e+12
100,6.5299,6.3106,8.39e+12
100,6.3159,6.3106,8.39e+12
100,6.3529,6.3106,8.39e+12
100,6.2935,6.3106,8.39e+12
100,6.2200,6.3106,8.39e+12
100,6.3605,6.3106,8.39e+12
100,6.3427,6.3106,8.39e+12
100,6.2297,6.3106,8.39e+12
100,6.3683,6.3106,8.39e+12
100,6.3987,6.3106,8.39e+12
100,6.2581,6.3106,8.39e+12
100,6.3388,6.3106,8.39e+12
100,6.3658,6.3106,8.39e+12
100,6.2719,6.3106,8.39e+12
150,5.8913,5.9943,1.26e+13
150,5.8913,5.9943,1.26e+13
150,6.1543,5.9943,1.26e+13
150,5.8975,5.9943,1.26e+13
150,6.0890,5.9943,1.26e+13
150,5.8944,5.9943,1.26e+13
150,6.1334,5.9943,1.26e+13
150,6.0334,5.9943,1.26e+13
150,6.0529,5.9943,1.26e+13
150,6.0989,5.9943,1.26e+13
150,5.9247,5.9943,1.26e+13
150,5.9004,5.9943,1.26e+13
150,6.0375,5.9943,1.26e+13
150,5.9908,5.9943,1.26e+13
150,6.0204,5.9943,1.26e+13
150,6.0012,5.9943,1.26e+13
150,5.8977,5.9943,1.26e+13
200,5.8770,5.7838,1.68e+13
200,5.8770,5.7838,1.68e+13
200,5.7499,5.7838,1.68e+13
200,5.6516,5.7838,1.68e+13
200,5.9374,5.7838,1.68e+13
200,5.7312,5.7838,1.68e+13
200,5.6572,5.7838,1.68e+13
200,5.7923,5.7838,1.68e+13
200,5.9351,5.7838,1.68e+13
200,5.6640,5.7838,1.68e+13
200,5.8200,5.7838,1.68e+13
200,5.7459,5.7838,1.68e+13
200,5.7527,5.7838,1.68e+13
200,5.8821,5.7838,1.68e+13
200,5.7109,5.7838,1.68e+13
200,5.7733,5.7838,1.68e+13
200,5.5339,5.7838,1.68e+13
