step,training_loss,validation_loss,total_flops_profiler
0,10.8154,10.8149,0.00e+00
0,10.8126,10.8149,0.00e+00
0,10.8127,10.8149,0.00e+00
0,10.8162,10.8149,0.00e+00
0,10.8149,10.8149,0.00e+00
0,10.8157,10.8149,0.00e+00
0,10.8152,10.8149,0.00e+00
0,10.8145,10.8149,0.00e+00
0,10.8142,10.8149,0.00e+00
0,10.8142,10.8149,0.00e+00
0,10.8154,10.8149,0.00e+00
0,10.8167,10.8149,0.00e+00
0,10.8165,10.8149,0.00e+00
0,10.8144,10.8149,0.00e+00
0,10.8167,10.8149,0.00e+00
50,8.9462,8.8734,2.04e+12
50,8.9462,8.8734,2.04e+12
50,8.8712,8.8734,2.04e+12
50,8.8953,8.8734,2.04e+12
50,8.8876,8.8734,2.04e+12
50,8.8770,8.8734,2.04e+12
50,8.8613,8.8734,2.04e+12
50,8.9153,8.8734,2.04e+12
50,8.8768,8.8734,2.04e+12
50,8.8574,8.8734,2.04e+12
50,8.8783,8.8734,2.04e+12
50,8.8392,8.8734,2.04e+12
50,8.8659,8.8734,2.04e+12
50,8.8478,8.8734,2.04e+12
50,8.9096,8.8734,2.04e+12
50,8.8757,8.8734,2.04e+12
50,8.8960,8.8734,2.04e+12
100,7.7657,7.7174,4.07e+12
100,7.7657,7.7174,4.07e+12
100,7.6828,7.7174,4.07e+12
100,7.7256,7.7174,4.07e+12
100,7.6942,7.7174,4.07e+12
100,7.5906,7.7174,4.07e+12
100,7.6695,7.7174,4.07e+12
100,7.7673,7.7174,4.07e+12
100,7.7148,7.7174,4.07e+12
100,7.6504,7.7174,4.07e+12
100,7.7479,7.7174,4.07e+12
100,7.6998,7.7174,4.07e+12
100,7.7105,7.7174,4.07e+12
100,7.7232,7.7174,4.07e+12
100,7.6010,7.7174,4.07e+12
100,7.7026,7.7174,4.07e+12
100,7.7799,7.7174,4.07e+12
150,7.1392,7.2608,6.11e+12
150,7.1392,7.2608,6.11e+12
150,7.2524,7.2608,6.11e+12
150,7.3315,7.2608,6.11e+12
150,7.2417,7.2608,6.11e+12
150,7.3954,7.2608,6.11e+12
150,7.3036,7.2608,6.11e+12
150,7.2846,7.2608,6.11e+12
150,7.2551,7.2608,6.11e+12
150,7.2549,7.2608,6.11e+12
150,7.2407,7.2608,6.11e+12
150,7.2892,7.2608,6.11e+12
150,7.2139,7.2608,6.11e+12
150,7.2791,7.2608,6.11e+12
150,7.2711,7.2608,6.11e+12
150,7.2648,7.2608,6.11e+12
150,7.2892,7.2608,6.11e+12
200,6.9858,6.9543,8.15e+12
200,6.9858,6.9543,8.15e+12
200,6.8844,6.9543,8.15e+12
200,6.9350,6.9543,8.15e+12
200,6.9455,6.9543,8.15e+12
200,6.9892,6.9543,8.15e+12
200,6.9454,6.9543,8.15e+12
200,6.8696,6.9543,8.15e+12
200,6.8797,6.9543,8.15e+12
200,6.8714,6.9543,8.15e+12
200,7.0096,6.9543,8.15e+12
200,6.9376,6.9543,8.15e+12
200,6.9419,6.9543,8.15e+12
200,6.9843,6.9543,8.15e+12
200,6.9398,6.9543,8.15e+12
200,6.9109,6.9543,8.15e+12
200,6.9597,6.9543,8.15e+12
250,6.7472,6.6853,1.02e+13
250,6.7472,6.6853,1.02e+13
250,6.5408,6.6853,1.02e+13
250,6.6627,6.6853,1.02e+13
250,6.6395,6.6853,1.02e+13
250,6.6795,6.6853,1.02e+13
250,6.7447,6.6853,1.02e+13
250,6.7820,6.6853,1.02e+13
250,6.7065,6.6853,1.02e+13
250,6.6805,6.6853,1.02e+13
250,6.6984,6.6853,1.02e+13
250,6.5359,6.6853,1.02e+13
250,6.7762,6.6853,1.02e+13
250,6.6478,6.6853,1.02e+13
250,6.6967,6.6853,1.02e+13
250,6.7731,6.6853,1.02e+13
250,6.7004,6.6853,1.02e+13
300,6.5364,6.4794,1.22e+13
300,6.5364,6.4794,1.22e+13
300,6.4271,6.4794,1.22e+13
300,6.5064,6.4794,1.22e+13
300,6.4289,6.4794,1.22e+13
300,6.5334,6.4794,1.22e+13
300,6.4249,6.4794,1.22e+13
300,6.4585,6.4794,1.22e+13
300,6.4370,6.4794,1.22e+13
300,6.4700,6.4794,1.22e+13
300,6.6102,6.4794,1.22e+13
300,6.4805,6.4794,1.22e+13
300,6.4795,6.4794,1.22e+13
300,6.5700,6.4794,1.22e+13
300,6.3841,6.4794,1.22e+13
300,6.5541,6.4794,1.22e+13
300,6.5668,6.4794,1.22e+13
350,6.1914,6.3247,1.43e+13
350,6.1914,6.3247,1.43e+13
350,6.3221,6.3247,1.43e+13
350,6.4164,6.3247,1.43e+13
350,6.1727,6.3247,1.43e+13
350,6.3139,6.3247,1.43e+13
350,6.3617,6.3247,1.43e+13
350,6.1990,6.3247,1.43e+13
350,6.2276,6.3247,1.43e+13
350,6.2880,6.3247,1.43e+13
350,6.3232,6.3247,1.43e+13
350,6.2978,6.3247,1.43e+13
350,6.2465,6.3247,1.43e+13
350,6.2845,6.3247,1.43e+13
350,6.4592,6.3247,1.43e+13
350,6.3440,6.3247,1.43e+13
350,6.3114,6.3247,1.43e+13
400,6.1771,6.2171,1.63e+13
400,6.1771,6.2171,1.63e+13
400,6.3780,6.2171,1.63e+13
400,6.3064,6.2171,1.63e+13
400,6.1207,6.2171,1.63e+13
400,6.3340,6.2171,1.63e+13
400,6.2071,6.2171,1.63e+13
400,6.1975,6.2171,1.63e+13
400,6.2221,6.2171,1.63e+13
400,6.4092,6.2171,1.63e+13
400,6.2218,6.2171,1.63e+13
400,6.3900,6.2171,1.63e+13
400,6.3570,6.2171,1.63e+13
400,6.3210,6.2171,1.63e+13
400,6.1996,6.2171,1.63e+13
400,6.2545,6.2171,1.63e+13
400,6.1501,6.2171,1.63e+13
450,6.1538,6.1375,1.83e+13
450,6.1538,6.1375,1.83e+13
450,6.0792,6.1375,1.83e+13
450,6.1674,6.1375,1.83e+13
450,6.1309,6.1375,1.83e+13
450,6.0568,6.1375,1.83e+13
450,6.1191,6.1375,1.83e+13
450,6.0676,6.1375,1.83e+13
450,6.3102,6.1375,1.83e+13
450,6.1209,6.1375,1.83e+13
450,6.0841,6.1375,1.83e+13
450,6.1680,6.1375,1.83e+13
450,6.1779,6.1375,1.83e+13
450,6.0084,6.1375,1.83e+13
450,6.1657,6.1375,1.83e+13
450,5.9988,6.1375,1.83e+13
450,6.0986,6.1375,1.83e+13
500,6.0987,6.0802,2.04e+13
500,6.0987,6.0802,2.04e+13
500,6.1489,6.0802,2.04e+13
500,5.9948,6.0802,2.04e+13
500,6.0455,6.0802,2.04e+13
500,6.0508,6.0802,2.04e+13
500,6.0331,6.0802,2.04e+13
500,6.1548,6.0802,2.04e+13
500,6.0966,6.0802,2.04e+13
500,6.0691,6.0802,2.04e+13
500,6.1565,6.0802,2.04e+13
500,6.0833,6.0802,2.04e+13
500,6.2292,6.0802,2.04e+13
500,6.0566,6.0802,2.04e+13
500,6.1251,6.0802,2.04e+13
500,6.0377,6.0802,2.04e+13
500,6.0510,6.0802,2.04e+13
550,6.1154,6.0383,2.24e+13
550,6.1154,6.0383,2.24e+13
550,6.0664,6.0383,2.24e+13
550,6.0324,6.0383,2.24e+13
550,6.1133,6.0383,2.24e+13
550,6.1348,6.0383,2.24e+13
550,5.9859,6.0383,2.24e+13
550,6.0108,6.0383,2.24e+13
550,6.0406,6.0383,2.24e+13
550,6.0226,6.0383,2.24e+13
550,5.9685,6.0383,2.24e+13
