step,training_loss,validation_loss,total_flops_profiler,theoretical_flops,tokens
200,7.2097,7.3647,1.26e+14,1.37e+14,1638400
400,6.3714,6.6007,2.52e+14,2.75e+14,3276800
600,6.0245,6.2649,3.79e+14,4.12e+14,4915200
800,5.7718,6.0856,5.05e+14,5.49e+14,6553600
1000,5.7658,5.9529,6.32e+14,6.87e+14,8192000
1200,5.6747,5.8241,7.58e+14,8.24e+14,9830400
1400,5.5222,5.7486,8.85e+14,9.61e+14,11468800
1600,5.5710,5.6839,1.01e+15,1.10e+15,13107200
1800,5.5634,5.6361,1.14e+15,1.24e+15,14745600
