step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,7.4882,7.2197,7.2269,3.15e+13,3.28e+13,1638400
400,7.0660,6.9066,6.9101,6.31e+13,6.55e+13,3276800
600,6.9697,6.7840,6.7885,9.47e+13,9.83e+13,4915200
800,6.8581,6.6911,6.6993,1.26e+14,1.31e+14,6553600
1000,6.8930,6.6489,6.6578,1.58e+14,1.64e+14,8192000
1200,6.8284,6.6091,6.6203,1.90e+14,1.97e+14,9830400
1400,6.7379,6.5770,6.5878,2.21e+14,2.29e+14,11468800
1600,6.8246,6.5475,6.5583,2.53e+14,2.62e+14,13107200
1800,6.7400,6.5249,6.5347,2.84e+14,2.95e+14,14745600
