step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,8.6316,8.9113,8.9527,3.15e+13,3.28e+13,1638400
400,7.6202,7.7027,7.7027,6.31e+13,6.55e+13,3276800
600,7.6963,7.7012,7.7012,9.47e+13,9.83e+13,4915200
800,7.6387,7.6877,7.6877,1.26e+14,1.31e+14,6553600
1000,7.6909,7.6960,7.6960,1.58e+14,1.64e+14,8192000
1200,7.6372,7.6739,7.6739,1.90e+14,1.97e+14,9830400
1400,7.5908,7.6682,7.6682,2.21e+14,2.29e+14,11468800
1600,7.7001,7.6592,7.6592,2.53e+14,2.62e+14,13107200
1800,7.5897,7.6540,7.6540,2.84e+14,2.95e+14,14745600
