step,training_loss,validation_loss,total_flops_profiler,theoretical_flops,tokens
200,7.6788,7.7771,2.36e+13,2.53e+13,1638400
400,7.5600,7.7410,4.73e+13,5.06e+13,3276800
600,7.6517,7.7218,7.10e+13,7.60e+13,4915200
800,7.5914,7.8415,9.47e+13,1.01e+14,6553600
1000,7.6505,7.6814,1.18e+14,1.27e+14,8192000
1200,7.3682,7.4426,1.42e+14,1.52e+14,9830400
1400,7.1508,7.2714,1.66e+14,1.77e+14,11468800
1600,7.1725,7.1528,1.90e+14,2.03e+14,13107200
1800,6.9867,7.0691,2.13e+14,2.28e+14,14745600
