step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,7.6629,7.7860,7.8215,4.72e+13,4.94e+13,1638400
400,7.5694,7.7773,7.7817,9.46e+13,9.88e+13,3276800
600,7.6731,7.7037,7.7682,1.42e+14,1.48e+14,4915200
800,7.5099,7.5874,7.6432,1.89e+14,1.98e+14,6553600
1000,7.4886,7.4918,7.5407,2.37e+14,2.47e+14,8192000
1200,7.3628,7.4166,7.4648,2.84e+14,2.96e+14,9830400
1400,7.2580,7.3525,7.4002,3.32e+14,3.46e+14,11468800
1600,7.3128,7.2891,7.3376,3.79e+14,3.95e+14,13107200
1800,7.1780,7.2487,7.2970,4.27e+14,4.44e+14,14745600
