step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,7.4782,7.5877,7.5935,3.15e+13,3.28e+13,1638400
400,6.6447,6.8839,6.8935,6.31e+13,6.55e+13,3276800
600,6.3960,6.6025,6.6217,9.47e+13,9.83e+13,4915200
800,6.1749,6.4361,6.4601,1.26e+14,1.31e+14,6553600
1000,6.2068,6.3329,6.3502,1.58e+14,1.64e+14,8192000
1200,6.1345,6.2410,6.2580,1.90e+14,1.97e+14,9830400
1400,5.9983,6.1902,6.2080,2.21e+14,2.29e+14,11468800
1600,6.1002,6.1336,6.1541,2.53e+14,2.62e+14,13107200
1800,6.0113,6.0972,6.1205,2.84e+14,2.95e+14,14745600
