step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,8.1399,8.5033,8.4779,1.26e+14,1.37e+14,1638400
400,7.7788,7.8410,7.8408,2.52e+14,2.75e+14,3276800
600,7.5776,7.7741,7.7765,3.79e+14,4.12e+14,4915200
800,7.4343,7.6031,7.6063,5.05e+14,5.49e+14,6553600
1000,7.3194,7.4345,7.4397,6.32e+14,6.87e+14,8192000
1200,7.2024,7.2955,7.2990,7.58e+14,8.24e+14,9830400
1400,7.0416,7.2076,7.2113,8.85e+14,9.61e+14,11468800
1600,7.1040,7.1367,7.1406,1.01e+15,1.10e+15,13107200
1800,7.0160,7.0994,7.1035,1.14e+15,1.24e+15,14745600
