step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,7.3379,7.4745,7.4766,6.29e+13,6.63e+13,1638400
400,6.5211,6.7648,6.7666,1.26e+14,1.33e+14,3276800
600,6.2847,6.4837,6.4944,1.89e+14,1.99e+14,4915200
800,6.0544,6.3602,6.3735,2.53e+14,2.65e+14,6553600
1000,6.0800,6.2357,6.2514,3.16e+14,3.32e+14,8192000
1200,6.0143,6.1314,6.1541,3.79e+14,3.98e+14,9830400
1400,5.8484,6.0699,6.0963,4.42e+14,4.64e+14,11468800
1600,5.9100,6.0011,6.0291,5.06e+14,5.31e+14,13107200
1800,5.8453,5.9571,5.9851,5.69e+14,5.97e+14,14745600
