step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,7.4356,7.3693,7.3845,6.29e+13,6.63e+13,1638400
400,6.5077,6.7148,6.7330,1.26e+14,1.33e+14,3276800
600,6.2100,6.4199,6.4427,1.89e+14,1.99e+14,4915200
800,5.9911,6.2710,6.2900,2.53e+14,2.65e+14,6553600
1000,6.0068,6.1462,6.1701,3.16e+14,3.32e+14,8192000
1200,5.9467,6.0433,6.0684,3.79e+14,3.98e+14,9830400
1400,5.7740,5.9796,6.0060,4.42e+14,4.64e+14,11468800
1600,5.8464,5.9142,5.9407,5.06e+14,5.31e+14,13107200
1800,5.8070,5.8771,5.9045,5.69e+14,5.97e+14,14745600
