step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,7.6632,7.7204,7.7779,1.57e+13,1.65e+13,1638400
400,7.5667,7.7065,7.7545,3.15e+13,3.29e+13,3276800
600,7.5247,7.5774,7.6150,4.74e+13,4.94e+13,4915200
800,7.3667,7.4412,7.4776,6.32e+13,6.59e+13,6553600
1000,7.2733,7.2710,7.3040,7.90e+13,8.23e+13,8192000
1200,7.0969,7.1456,7.1792,9.48e+13,9.88e+13,9830400
1400,6.9607,7.0686,7.0979,1.11e+14,1.15e+14,11468800
1600,7.0437,7.0204,7.0485,1.26e+14,1.32e+14,13107200
1800,6.9256,6.9908,7.0186,1.42e+14,1.48e+14,14745600
