step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,7.6713,7.8405,7.9363,1.26e+14,1.37e+14,1638400
400,7.3028,7.4700,7.5493,2.52e+14,2.75e+14,3276800
600,7.1396,7.3249,7.3293,3.79e+14,4.12e+14,4915200
800,6.9445,7.1301,7.1652,5.05e+14,5.49e+14,6553600
1000,6.8802,6.9644,6.9643,6.32e+14,6.87e+14,8192000
1200,6.6965,6.7568,6.8132,7.58e+14,8.24e+14,9830400
1400,6.5462,6.6899,6.7459,8.85e+14,9.61e+14,11468800
1600,6.6612,6.6413,6.6894,1.01e+15,1.10e+15,13107200
1800,6.5399,6.6127,6.6620,1.14e+15,1.24e+15,14745600
