step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,7.4684,7.6187,7.5925,4.72e+13,4.94e+13,1638400
400,6.6613,6.8683,6.8896,9.46e+13,9.88e+13,3276800
600,6.3720,6.5600,6.5754,1.42e+14,1.48e+14,4915200
800,6.1566,6.3841,6.4026,1.89e+14,1.98e+14,6553600
1000,6.1509,6.2756,6.2942,2.37e+14,2.47e+14,8192000
1200,6.0974,6.1763,6.1956,2.84e+14,2.96e+14,9830400
1400,5.9338,6.1185,6.1387,3.32e+14,3.46e+14,11468800
1600,6.0228,6.0608,6.0824,3.79e+14,3.95e+14,13107200
1800,5.9459,6.0267,6.0496,4.27e+14,4.44e+14,14745600
