step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,7.3542,7.4597,7.4644,9.44e+13,1.01e+14,1638400
400,6.4639,6.6889,6.6962,1.89e+14,2.02e+14,3276800
600,6.2118,6.4437,6.4645,2.84e+14,3.04e+14,4915200
800,5.9914,6.3045,6.3241,3.79e+14,4.05e+14,6553600
1000,6.0531,6.1917,6.2108,4.74e+14,5.06e+14,8192000
1200,5.9754,6.0949,6.1177,5.69e+14,6.07e+14,9830400
1400,5.8046,6.0306,6.0571,6.64e+14,7.08e+14,11468800
1600,5.8770,5.9613,5.9881,7.58e+14,8.09e+14,13107200
1800,5.8298,5.9182,5.9493,8.53e+14,9.11e+14,14745600
