step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,7.6098,7.8787,7.7942,9.44e+13,1.01e+14,1638400
400,6.9985,7.1994,7.3006,1.89e+14,2.02e+14,3276800
600,6.6805,6.8552,6.9783,2.84e+14,3.04e+14,4915200
800,6.4337,6.6437,6.6784,3.79e+14,4.05e+14,6553600
1000,6.4293,6.5250,6.5551,4.74e+14,5.06e+14,8192000
1200,6.3605,6.4323,6.4607,5.69e+14,6.07e+14,9830400
1400,6.2146,6.3804,6.4084,6.64e+14,7.08e+14,11468800
1600,6.3254,6.3290,6.3540,7.58e+14,8.09e+14,13107200
1800,6.2128,6.2997,6.3254,8.53e+14,9.11e+14,14745600
