step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,7.3586,7.4821,7.4869,4.72e+13,4.94e+13,1638400
400,6.9367,7.1574,7.1610,9.46e+13,9.88e+13,3276800
600,6.8193,7.0179,7.0235,1.42e+14,1.48e+14,4915200
800,6.7201,6.9229,6.9324,1.89e+14,1.98e+14,6553600
1000,6.7590,6.8480,6.8558,2.37e+14,2.47e+14,8192000
1200,6.6558,6.7683,6.7761,2.84e+14,2.96e+14,9830400
1400,6.5371,6.7169,6.7258,3.32e+14,3.46e+14,11468800
1600,6.5850,6.6564,6.6677,3.79e+14,3.95e+14,13107200
1800,6.5172,6.6175,6.6306,4.27e+14,4.44e+14,14745600
