step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,6.9877,7.1270,7.1354,4.72e+13,4.94e+13,1638400
400,6.3805,6.5937,6.6017,9.46e+13,9.88e+13,3276800
600,6.1461,6.3795,6.3955,1.42e+14,1.48e+14,4915200
800,5.9931,6.2676,6.2846,1.89e+14,1.98e+14,6553600
1000,6.0393,6.1776,6.1902,2.37e+14,2.47e+14,8192000
1200,5.9667,6.0818,6.1040,2.84e+14,2.96e+14,9830400
1400,5.8108,6.0183,6.0415,3.32e+14,3.46e+14,11468800
1600,5.8974,5.9532,5.9795,3.79e+14,3.95e+14,13107200
1800,5.8310,5.9121,5.9417,4.27e+14,4.44e+14,14745600
