step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,7.7178,7.7350,7.8553,1.57e+13,1.65e+13,1638400
400,7.5882,7.6687,7.7458,3.15e+13,3.29e+13,3276800
600,7.6583,7.6710,7.7276,4.74e+13,4.94e+13,4915200
800,7.6149,7.6594,7.7104,6.32e+13,6.59e+13,6553600
1000,7.6727,7.6617,7.7085,7.90e+13,8.23e+13,8192000
1200,7.6184,7.6546,7.6989,9.48e+13,9.88e+13,9830400
1400,7.5809,7.6520,7.6927,1.11e+14,1.15e+14,11468800
1600,7.6896,7.6493,7.6882,1.26e+14,1.32e+14,13107200
1800,7.5838,7.6472,7.6860,1.42e+14,1.48e+14,14745600
