step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,7.4226,7.6811,7.6818,6.29e+13,6.63e+13,1638400
400,7.1186,7.3716,7.3741,1.26e+14,1.33e+14,3276800
600,7.0937,7.1608,7.1638,1.89e+14,1.99e+14,4915200
800,6.9929,7.1275,7.1309,2.53e+14,2.65e+14,6553600
1000,6.6958,6.9393,6.9429,3.16e+14,3.32e+14,8192000
1200,6.6623,6.8517,6.8554,3.79e+14,3.98e+14,9830400
1400,6.6036,6.7791,6.7823,4.42e+14,4.64e+14,11468800
1600,6.6920,6.6959,6.6995,5.06e+14,5.31e+14,13107200
1800,6.6950,6.6567,6.6613,5.69e+14,5.97e+14,14745600
