step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,7.5373,7.6300,7.6686,1.57e+13,1.65e+13,1638400
400,6.9517,7.1108,7.1346,3.15e+13,3.29e+13,3276800
600,6.6629,6.8023,6.8247,4.74e+13,4.94e+13,4915200
800,6.4861,6.6511,6.6726,6.32e+13,6.59e+13,6553600
1000,6.4783,6.5566,6.5787,7.90e+13,8.23e+13,8192000
1200,6.4176,6.4771,6.4991,9.48e+13,9.88e+13,9830400
1400,6.2926,6.4343,6.4553,1.11e+14,1.15e+14,11468800
1600,6.4107,6.3962,6.4165,1.26e+14,1.32e+14,13107200
1800,6.3022,6.3726,6.3934,1.42e+14,1.48e+14,14745600
