step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,7.4852,7.6017,7.7428,1.26e+14,1.37e+14,1638400
400,6.7901,7.1070,7.1452,2.52e+14,2.75e+14,3276800
600,6.4942,6.6745,6.7117,3.79e+14,4.12e+14,4915200
800,6.2667,6.4936,6.5207,5.05e+14,5.49e+14,6553600
1000,6.2466,6.3663,6.3966,6.32e+14,6.87e+14,8192000
1200,6.1735,6.2615,6.2851,7.58e+14,8.24e+14,9830400
1400,6.0050,6.1900,6.2183,8.85e+14,9.61e+14,11468800
1600,6.1200,6.1287,6.1555,1.01e+15,1.10e+15,13107200
1800,6.0062,6.0912,6.1198,1.14e+15,1.24e+15,14745600
