step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,7.0738,7.1982,7.2011,7.87e+13,8.36e+13,1638400
400,6.4422,6.6790,6.6886,1.58e+14,1.67e+14,3276800
600,6.1747,6.4352,6.4530,2.37e+14,2.51e+14,4915200
800,5.9904,6.2956,6.3213,3.16e+14,3.34e+14,6553600
1000,6.0253,6.1797,6.2209,3.95e+14,4.18e+14,8192000
1200,5.9461,6.0768,6.1024,4.74e+14,5.02e+14,9830400
1400,5.7839,6.0138,6.0417,5.53e+14,5.85e+14,11468800
1600,5.8590,5.9410,5.9696,6.32e+14,6.69e+14,13107200
1800,5.7963,5.8913,5.9235,7.11e+14,7.52e+14,14745600
