step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,7.6377,7.8044,7.7980,6.29e+13,6.63e+13,1638400
400,7.0811,7.2953,7.3598,1.26e+14,1.33e+14,3276800
600,6.7919,6.9300,6.9852,1.89e+14,1.99e+14,4915200
800,6.5379,6.7206,6.7556,2.53e+14,2.65e+14,6553600
1000,6.5178,6.6043,6.6393,3.16e+14,3.32e+14,8192000
1200,6.4470,6.5109,6.5470,3.79e+14,3.98e+14,9830400
1400,6.3080,6.4634,6.4990,4.42e+14,4.64e+14,11468800
1600,6.4334,6.4158,6.4511,5.06e+14,5.31e+14,13107200
1800,6.3096,6.3897,6.4228,5.69e+14,5.97e+14,14745600
