step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,7.6769,7.8902,7.8628,9.44e+13,1.01e+14,1638400
400,7.5013,7.8009,7.7516,1.89e+14,2.02e+14,3276800
600,7.3185,7.4758,7.5175,2.84e+14,3.04e+14,4915200
800,7.0879,7.3664,7.2914,3.79e+14,4.05e+14,6553600
1000,7.0405,7.1401,7.1474,4.74e+14,5.06e+14,8192000
1200,6.8955,6.9476,7.0327,5.69e+14,6.07e+14,9830400
1400,6.7459,6.9522,6.9587,6.64e+14,7.08e+14,11468800
1600,6.8539,6.8978,6.8985,7.58e+14,8.09e+14,13107200
1800,6.7299,6.8560,6.8715,8.53e+14,9.11e+14,14745600
