step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,7.2327,7.3721,7.4402,9.44e+13,1.01e+14,1638400
400,6.5031,6.7387,6.7626,1.89e+14,2.02e+14,3276800
600,6.2074,6.4239,6.4492,2.84e+14,3.04e+14,4915200
800,5.9694,6.2497,6.2694,3.79e+14,4.05e+14,6553600
1000,5.9618,6.1191,6.1407,4.74e+14,5.06e+14,8192000
1200,5.8856,6.0029,6.0266,5.69e+14,6.07e+14,9830400
1400,5.7126,5.9259,5.9517,6.64e+14,7.08e+14,11468800
1600,5.7989,5.8582,5.8839,7.58e+14,8.09e+14,13107200
1800,5.7353,5.8157,5.8432,8.53e+14,9.11e+14,14745600
