step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,7.3705,7.5109,7.5124,6.29e+13,6.63e+13,1638400
400,6.8436,7.0826,7.0859,1.26e+14,1.33e+14,3276800
600,6.7356,6.9346,6.9392,1.89e+14,1.99e+14,4915200
800,6.6298,6.8305,6.8339,2.53e+14,2.65e+14,6553600
1000,6.6642,6.7558,6.7598,3.16e+14,3.32e+14,8192000
1200,6.5827,6.6852,6.6893,3.79e+14,3.98e+14,9830400
1400,6.4587,6.6404,6.6449,4.42e+14,4.64e+14,11468800
1600,6.5298,6.5838,6.5888,5.06e+14,5.31e+14,13107200
1800,6.4469,6.5480,6.5530,5.69e+14,5.97e+14,14745600
