step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,7.6660,7.7335,7.8202,6.29e+13,6.63e+13,1638400
400,7.5620,7.7129,7.7903,1.26e+14,1.33e+14,3276800
600,7.4969,7.5577,7.6263,1.89e+14,1.99e+14,4915200
800,7.3290,7.4161,7.4669,2.53e+14,2.65e+14,6553600
1000,7.2543,7.2616,7.3179,3.16e+14,3.32e+14,8192000
1200,7.0981,7.1521,7.2129,3.79e+14,3.98e+14,9830400
1400,6.9589,7.0787,7.1430,4.42e+14,4.64e+14,11468800
1600,7.0511,7.0273,7.0899,5.06e+14,5.31e+14,13107200
1800,6.9192,6.9939,7.0508,5.69e+14,5.97e+14,14745600
