step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,7.0296,7.3212,7.3374,1.57e+13,1.65e+13,1638400
400,6.5588,6.8071,6.8221,3.15e+13,3.29e+13,3276800
600,6.4814,6.5872,6.5997,4.74e+13,4.94e+13,4915200
800,6.3109,6.4799,6.4964,6.32e+13,6.59e+13,6553600
1000,6.1259,6.3853,6.4017,7.90e+13,8.23e+13,8192000
1200,6.1604,6.3121,6.3291,9.48e+13,9.88e+13,9830400
1400,6.0820,6.2554,6.2726,1.11e+14,1.15e+14,11468800
1600,6.2139,6.2100,6.2277,1.26e+14,1.32e+14,13107200
1800,6.2246,6.1824,6.2005,1.42e+14,1.48e+14,14745600
