step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,7.6720,7.9093,7.8505,4.72e+13,4.94e+13,1638400
400,7.1766,7.5268,7.4345,9.46e+13,9.88e+13,3276800
600,6.9513,7.0757,7.1004,1.42e+14,1.48e+14,4915200
800,6.7185,6.9056,6.8839,1.89e+14,1.98e+14,6553600
1000,6.6403,6.6959,6.7321,2.37e+14,2.47e+14,8192000
1200,6.5429,6.6021,6.6364,2.84e+14,2.96e+14,9830400
1400,6.4082,6.5478,6.5805,3.32e+14,3.46e+14,11468800
1600,6.5293,6.5046,6.5372,3.79e+14,3.95e+14,13107200
1800,6.4059,6.4797,6.5118,4.27e+14,4.44e+14,14745600
