step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,7.5352,7.7648,7.8284,3.15e+13,3.28e+13,1638400
400,7.3170,7.4401,7.4873,6.31e+13,6.55e+13,3276800
600,7.0112,7.0982,7.1489,9.47e+13,9.83e+13,4915200
800,6.8607,6.9225,6.9803,1.26e+14,1.31e+14,6553600
1000,6.6012,6.8017,6.8482,1.58e+14,1.64e+14,8192000
1200,6.5979,6.7175,6.7575,1.90e+14,1.97e+14,9830400
1400,6.5374,6.6543,6.6947,2.21e+14,2.29e+14,11468800
1600,6.6303,6.6122,6.6523,2.53e+14,2.62e+14,13107200
1800,6.6453,6.5884,6.6302,2.84e+14,2.95e+14,14745600
