step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,6.9233,7.0701,7.0783,3.15e+13,3.28e+13,1638400
400,6.5524,6.7612,6.7679,6.31e+13,6.55e+13,3276800
600,6.4496,6.6514,6.6599,9.47e+13,9.83e+13,4915200
800,6.3273,6.5772,6.5851,1.26e+14,1.31e+14,6553600
1000,6.3722,6.5085,6.5187,1.58e+14,1.64e+14,8192000
1200,6.3263,6.4278,6.4333,1.90e+14,1.97e+14,9830400
1400,6.1661,6.3550,6.3713,2.21e+14,2.29e+14,11468800
1600,6.2437,6.2920,6.3084,2.53e+14,2.62e+14,13107200
1800,6.1579,6.2486,6.2696,2.84e+14,2.95e+14,14745600
