step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,7.1443,7.2631,7.2780,1.57e+13,1.65e+13,1638400
400,6.5402,6.7599,6.7723,3.15e+13,3.29e+13,3276800
600,6.3724,6.5732,6.5849,4.74e+13,4.94e+13,4915200
800,6.2433,6.4645,6.4784,6.32e+13,6.59e+13,6553600
1000,6.2525,6.3857,6.3992,7.90e+13,8.23e+13,8192000
1200,6.2345,6.3129,6.3254,9.48e+13,9.88e+13,9830400
1400,6.1031,6.2725,6.2868,1.11e+14,1.15e+14,11468800
1600,6.1805,6.2271,6.2410,1.26e+14,1.32e+14,13107200
1800,6.1153,6.1991,6.2139,1.42e+14,1.48e+14,14745600
