step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,7.6706,7.7483,7.8484,7.87e+13,8.36e+13,1638400
400,7.5377,7.7754,7.7886,1.58e+14,1.67e+14,3276800
600,7.3889,7.5329,7.5419,2.37e+14,2.51e+14,4915200
800,7.1741,7.2751,7.3285,3.16e+14,3.34e+14,6553600
1000,7.1297,7.1450,7.2020,3.95e+14,4.18e+14,8192000
1200,6.9747,7.0234,7.0777,4.74e+14,5.02e+14,9830400
1400,6.8192,6.9470,7.0004,5.53e+14,5.85e+14,11468800
1600,6.9222,6.8964,6.9474,6.32e+14,6.69e+14,13107200
1800,6.7951,6.8648,6.9155,7.11e+14,7.52e+14,14745600
