step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,7.6655,7.7452,7.8084,3.15e+13,3.28e+13,1638400
400,7.3091,7.4642,7.5095,6.31e+13,6.55e+13,3276800
600,7.0403,7.1385,7.1870,9.47e+13,9.83e+13,4915200
800,6.7960,6.9210,6.9729,1.26e+14,1.31e+14,6553600
1000,6.7567,6.7943,6.8402,1.58e+14,1.64e+14,8192000
1200,6.6432,6.7015,6.7372,1.90e+14,1.97e+14,9830400
1400,6.5076,6.6391,6.6751,2.21e+14,2.29e+14,11468800
1600,6.6259,6.5978,6.6341,2.53e+14,2.62e+14,13107200
1800,6.5072,6.5716,6.6085,2.84e+14,2.95e+14,14745600
