step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
200,7.4241,7.5381,7.5714,3.15e+13,3.28e+13,1638400
400,6.6992,6.9004,6.9170,6.31e+13,6.55e+13,3276800
600,6.4420,6.6173,6.6377,9.47e+13,9.83e+13,4915200
800,6.2725,6.4776,6.4983,1.26e+14,1.31e+14,6553600
1000,6.2633,6.3705,6.3915,1.58e+14,1.64e+14,8192000
1200,6.2028,6.2809,6.3009,1.90e+14,1.97e+14,9830400
1400,6.0527,6.2287,6.2494,2.21e+14,2.29e+14,11468800
1600,6.1725,6.1776,6.1981,2.53e+14,2.62e+14,13107200
1800,6.0720,6.1488,6.1707,2.84e+14,2.95e+14,14745600
