step,training_loss,validation_loss,total_flops_profiler,theoretical_flops,tokens
20,18.3160,9.1171,6.32e+12,6.66e+12,655360
40,15.8563,7.8821,1.26e+13,1.33e+13,1310720
60,15.1329,7.6823,1.90e+13,2.00e+13,1966080
80,15.6118,7.6685,2.53e+13,2.66e+13,2621440
100,15.1936,7.6804,3.16e+13,3.33e+13,3276800
120,15.2753,7.7039,3.79e+13,3.99e+13,3932160
140,15.4026,7.6647,4.43e+13,4.66e+13,4587520
160,15.3211,7.6438,5.06e+13,5.32e+13,5242880
180,15.0295,7.6095,5.69e+13,5.99e+13,5898240
200,15.2733,7.5454,6.32e+13,6.66e+13,6553600
220,15.0432,7.4747,6.96e+13,7.32e+13,7208960
240,14.8437,7.4255,7.59e+13,7.99e+13,7864320
260,14.5583,7.3832,8.22e+13,8.65e+13,8519680
280,14.7533,7.3540,8.85e+13,9.32e+13,9175040
300,14.6707,7.3195,9.49e+13,9.98e+13,9830400
320,14.6324,7.2973,1.01e+14,1.06e+14,10485760
340,14.3907,7.2763,1.08e+14,1.13e+14,11141120
