step,training_loss,validation_loss,total_flops_profiler
0,10.7263,10.7216,0.00e+00
0,10.7214,10.7216,0.00e+00
0,10.7241,10.7216,0.00e+00
0,10.7161,10.7216,0.00e+00
0,10.7282,10.7216,0.00e+00
0,10.7183,10.7216,0.00e+00
0,10.7235,10.7216,0.00e+00
0,10.7243,10.7216,0.00e+00
0,10.7164,10.7216,0.00e+00
0,10.7139,10.7216,0.00e+00
0,10.7228,10.7216,0.00e+00
0,10.7243,10.7216,0.00e+00
0,10.7283,10.7216,0.00e+00
0,10.7243,10.7216,0.00e+00
0,10.7218,10.7216,0.00e+00
25,9.4615,9.4427,1.62e+13
25,9.4615,9.4427,1.62e+13
25,9.4504,9.4427,1.62e+13
25,9.4042,9.4427,1.62e+13
25,9.4176,9.4427,1.62e+13
25,9.4426,9.4427,1.62e+13
25,9.4904,9.4427,1.62e+13
25,9.4489,9.4427,1.62e+13
25,9.4415,9.4427,1.62e+13
25,9.3903,9.4427,1.62e+13
25,9.4407,9.4427,1.62e+13
25,9.4498,9.4427,1.62e+13
25,9.4670,9.4427,1.62e+13
25,9.4485,9.4427,1.62e+13
25,9.4157,9.4427,1.62e+13
25,9.4359,9.4427,1.62e+13
25,9.4547,9.4427,1.62e+13
50,8.9839,8.9677,3.24e+13
50,8.9839,8.9677,3.24e+13
50,8.9942,8.9677,3.24e+13
50,8.9465,8.9677,3.24e+13
50,8.9461,8.9677,3.24e+13
50,9.0171,8.9677,3.24e+13
50,9.0095,8.9677,3.24e+13
50,8.9285,8.9677,3.24e+13
50,8.9584,8.9677,3.24e+13
50,9.0301,8.9677,3.24e+13
50,8.9534,8.9677,3.24e+13
50,8.9856,8.9677,3.24e+13
50,8.9298,8.9677,3.24e+13
50,8.9290,8.9677,3.24e+13
50,8.9897,8.9677,3.24e+13
50,8.8880,8.9677,3.24e+13
50,8.8892,8.9677,3.24e+13
75,8.7432,8.7503,4.87e+13
75,8.7432,8.7503,4.87e+13
75,8.7869,8.7503,4.87e+13
75,8.7202,8.7503,4.87e+13
75,8.7062,8.7503,4.87e+13
75,8.8004,8.7503,4.87e+13
75,8.7177,8.7503,4.87e+13
75,8.7051,8.7503,4.87e+13
75,8.7063,8.7503,4.87e+13
75,8.7570,8.7503,4.87e+13
75,8.7524,8.7503,4.87e+13
75,8.7124,8.7503,4.87e+13
75,8.7546,8.7503,4.87e+13
75,8.7222,8.7503,4.87e+13
75,8.7789,8.7503,4.87e+13
75,8.7497,8.7503,4.87e+13
75,8.7227,8.7503,4.87e+13
100,8.6318,8.6028,6.49e+13
100,8.6318,8.6028,6.49e+13
100,8.5909,8.6028,6.49e+13
100,8.4932,8.6028,6.49e+13
100,8.6910,8.6028,6.49e+13
100,8.5777,8.6028,6.49e+13
100,8.5664,8.6028,6.49e+13
100,8.5511,8.6028,6.49e+13
100,8.6475,8.6028,6.49e+13
