step,training_loss,validation_loss,total_flops_profiler,theoretical_flops,tokens
50,7.8205,7.7995,8.39e+12,8.52e+12,409600
100,7.6701,7.7502,1.68e+13,1.70e+13,819200
150,7.7661,7.7461,2.52e+13,2.56e+13,1228800
200,7.6410,7.7289,3.36e+13,3.41e+13,1638400
250,7.6731,7.7153,4.19e+13,4.26e+13,2048000
300,7.6306,7.7147,5.03e+13,5.11e+13,2457600
350,7.6506,7.6995,5.87e+13,5.96e+13,2867200
400,7.6327,7.6976,6.71e+13,6.82e+13,3276800
450,7.7477,7.6922,7.55e+13,7.67e+13,3686400
500,7.8417,7.6970,8.39e+13,8.52e+13,4096000
550,7.7349,7.6873,9.23e+13,9.37e+13,4505600
600,7.7319,7.6838,1.01e+14,1.02e+14,4915200
650,7.7139,7.6805,1.09e+14,1.11e+14,5324800
700,7.6816,7.6811,1.17e+14,1.19e+14,5734400
750,7.7466,7.6778,1.26e+14,1.28e+14,6144000
800,7.6506,7.6763,1.34e+14,1.36e+14,6553600
850,7.6135,7.6724,1.43e+14,1.45e+14,6963200
900,7.6663,7.6719,1.51e+14,1.53e+14,7372800
950,7.6493,7.6687,1.59e+14,1.62e+14,7782400
1000,7.6566,7.6671,1.68e+14,1.70e+14,8192000
1050,7.6914,7.6644,1.76e+14,1.79e+14,8601600
1100,7.5564,7.6637,1.85e+14,1.87e+14,9011200
1150,7.5986,7.6616,1.93e+14,1.96e+14,9420800
1200,7.5680,7.6591,2.01e+14,2.04e+14,9830400
1250,7.6283,7.6578,2.10e+14,2.13e+14,10240000
1300,7.6897,7.6562,2.18e+14,2.22e+14,10649600
1350,7.6388,7.6553,2.27e+14,2.30e+14,11059200
1400,7.6637,7.6550,2.35e+14,2.39e+14,11468800
1450,7.6049,7.6541,2.43e+14,2.47e+14,11878400
1500,7.7198,7.6533,2.52e+14,2.56e+14,12288000
1550,7.5961,7.6528,2.60e+14,2.64e+14,12697600
