step,training_loss,validation_loss,total_flops_profiler
0,10.8121,10.8156,0.00e+00
0,10.8145,10.8156,0.00e+00
0,10.8154,10.8156,0.00e+00
0,10.8161,10.8156,0.00e+00
0,10.8159,10.8156,0.00e+00
0,10.8184,10.8156,0.00e+00
0,10.8181,10.8156,0.00e+00
0,10.8171,10.8156,0.00e+00
0,10.8153,10.8156,0.00e+00
0,10.8124,10.8156,0.00e+00
0,10.8180,10.8156,0.00e+00
0,10.8158,10.8156,0.00e+00
0,10.8149,10.8156,0.00e+00
0,10.8147,10.8156,0.00e+00
0,10.8175,10.8156,0.00e+00
50,8.8842,8.8564,2.02e+12
50,8.8842,8.8564,2.02e+12
50,8.8411,8.8564,2.02e+12
50,8.8467,8.8564,2.02e+12
50,8.8314,8.8564,2.02e+12
50,8.8896,8.8564,2.02e+12
50,8.8604,8.8564,2.02e+12
50,8.8402,8.8564,2.02e+12
50,8.8643,8.8564,2.02e+12
50,8.8244,8.8564,2.02e+12
50,8.8830,8.8564,2.02e+12
50,8.8580,8.8564,2.02e+12
50,8.8255,8.8564,2.02e+12
50,8.8107,8.8564,2.02e+12
50,8.8398,8.8564,2.02e+12
50,8.8821,8.8564,2.02e+12
50,8.8207,8.8564,2.02e+12
100,7.8368,7.7377,4.04e+12
100,7.8368,7.7377,4.04e+12
100,7.7284,7.7377,4.04e+12
100,7.7505,7.7377,4.04e+12
100,7.6925,7.7377,4.04e+12
100,7.7390,7.7377,4.04e+12
100,7.7141,7.7377,4.04e+12
100,7.7843,7.7377,4.04e+12
100,7.7900,7.7377,4.04e+12
100,7.8048,7.7377,4.04e+12
100,7.7210,7.7377,4.04e+12
100,7.7266,7.7377,4.04e+12
100,7.7437,7.7377,4.04e+12
100,7.7823,7.7377,4.04e+12
100,7.7652,7.7377,4.04e+12
100,7.6124,7.7377,4.04e+12
100,7.8043,7.7377,4.04e+12
150,7.5222,7.4736,6.06e+12
150,7.5222,7.4736,6.06e+12
150,7.4784,7.4736,6.06e+12
150,7.3952,7.4736,6.06e+12
