step,training_loss,validation_loss,total_flops_profiler
50,10.8126,10.8128,2.96e+12
100,10.7933,10.7935,5.93e+12
150,10.7728,10.7687,8.89e+12
200,10.7384,10.7324,1.19e+13
250,10.6917,10.6736,1.48e+13
300,10.5836,10.5700,1.78e+13
350,10.4199,10.3921,2.08e+13
400,10.2138,10.0656,2.37e+13
450,9.9124,9.8079,2.67e+13
500,9.6309,9.5550,2.96e+13
550,9.4449,9.3195,3.26e+13
600,9.3148,9.1125,3.56e+13
650,8.9863,8.9327,3.85e+13
700,8.8845,8.7748,4.15e+13
750,8.7226,8.6350,4.45e+13
800,8.6277,8.4716,4.74e+13
850,8.4901,8.3638,5.04e+13
900,8.4179,8.2672,5.34e+13
950,8.2350,8.1808,5.63e+13
1000,8.2998,8.1038,5.93e+13
1050,8.1113,8.0356,6.23e+13
1100,8.1823,7.9758,6.52e+13
1150,8.0135,7.9239,6.82e+13
1200,8.0913,7.8660,7.11e+13
1250,7.9292,7.8302,7.41e+13
1300,7.8931,7.8003,7.71e+13
1350,7.8311,7.7756,8.00e+13
1400,7.8886,7.7553,8.30e+13
1450,7.9672,7.7389,8.60e+13
1500,7.8579,7.7259,8.89e+13
1550,7.9022,7.7156,9.19e+13
1600,7.8197,7.7054,9.49e+13
1650,7.8931,7.6998,9.78e+13
1700,7.7836,7.6956,1.01e+14
1750,7.7856,7.6925,1.04e+14
1800,8.2457,7.6902,1.07e+14
1850,7.8433,7.6884,1.10e+14
1900,7.8456,7.6871,1.13e+14
1950,7.7258,7.6860,1.16e+14
2000,7.8064,7.6849,1.19e+14
2050,7.8365,7.6842,1.22e+14
2100,7.8350,7.6836,1.25e+14
2150,7.7978,7.6830,1.27e+14
2200,7.7767,7.6826,1.30e+14
2250,7.8099,7.6821,1.33e+14
2300,7.8143,7.6817,1.36e+14
2350,7.8196,7.6812,1.39e+14
2400,7.6744,7.6807,1.42e+14
2450,7.8328,7.6803,1.45e+14
2500,7.7542,7.6800,1.48e+14
2550,7.7877,7.6796,1.51e+14
2600,7.8892,7.6793,1.54e+14
2650,7.8083,7.6789,1.57e+14
2700,7.8534,7.6787,1.60e+14
2750,7.7746,7.6784,1.63e+14
2800,7.8658,7.6780,1.66e+14
2850,7.6875,7.6778,1.69e+14
2900,7.8518,7.6775,1.72e+14
2950,7.9089,7.6772,1.75e+14
3000,7.7492,7.6769,1.78e+14
3050,7.9424,7.6765,1.81e+14
3100,7.8131,7.6762,1.84e+14
3150,7.7983,7.6759,1.87e+14
3200,7.7740,7.6756,1.90e+14
3250,7.7479,7.6754,1.93e+14
3300,7.7094,7.6752,1.96e+14
3350,7.7447,7.6749,1.99e+14
3400,7.8095,7.6747,2.02e+14
3450,7.8612,7.6744,2.05e+14
3500,7.7543,7.6742,2.08e+14
3550,7.7162,7.6740,2.10e+14
3600,7.7721,7.6738,2.13e+14
3650,7.8433,7.6736,2.16e+14
3700,7.7682,7.6734,2.19e+14
3750,7.8864,7.6732,2.22e+14
3800,7.7615,7.6730,2.25e+14
3850,7.8822,7.6728,2.28e+14
3900,7.7333,7.6726,2.31e+14
3950,7.5799,7.6725,2.34e+14
4000,7.7193,7.6724,2.37e+14
4050,7.8109,7.6723,2.40e+14
4100,7.8504,7.6721,2.43e+14
4150,7.7796,7.6719,2.46e+14
4200,7.8518,7.6716,2.49e+14
4250,7.7249,7.6714,2.52e+14
4300,7.8081,7.6713,2.55e+14
4350,7.8696,7.6712,2.58e+14
4400,7.9312,7.6711,2.61e+14
4450,7.8514,7.6710,2.64e+14
4500,7.7014,7.6708,2.67e+14
4550,7.8394,7.6706,2.70e+14
4600,7.7242,7.6704,2.73e+14
4650,7.7626,7.6702,2.76e+14
4700,7.7164,7.6699,2.79e+14
4750,7.8025,7.6698,2.82e+14
4800,7.8835,7.6695,2.85e+14
4850,7.7106,7.6694,2.88e+14
4900,7.7434,7.6692,2.91e+14
4950,7.7595,7.6691,2.93e+14
5000,7.6612,7.6690,2.96e+14
5050,7.6873,7.6691,2.99e+14
5100,7.8299,7.6691,3.02e+14
5150,7.6980,7.6690,3.05e+14
5200,7.8796,7.6688,3.08e+14
5250,7.8133,7.6687,3.11e+14
5300,7.8262,7.6685,3.14e+14
5350,7.7021,7.6684,3.17e+14
5400,7.6301,7.6681,3.20e+14
5450,7.8400,7.6679,3.23e+14
5500,7.7176,7.6677,3.26e+14
5550,7.8556,7.6675,3.29e+14
5600,7.7243,7.6673,3.32e+14
5650,7.7211,7.6673,3.35e+14
5700,7.8769,7.6673,3.38e+14
5750,7.8448,7.6672,3.41e+14
5800,7.6788,7.6672,3.44e+14
5850,7.6837,7.6673,3.47e+14
5900,7.8872,7.6673,3.50e+14
5950,7.9672,7.6673,3.53e+14
6000,7.7050,7.6672,3.56e+14
6050,7.7756,7.6671,3.59e+14
6100,7.7634,7.6668,3.62e+14
6150,7.6475,7.6666,3.65e+14
6200,7.5753,7.6664,3.68e+14
6250,7.8172,7.6663,3.71e+14
6300,7.8493,7.6663,3.74e+14
6350,7.7125,7.6663,3.77e+14
6400,7.7013,7.6662,3.79e+14
6450,7.7036,7.6661,3.82e+14
6500,7.6760,7.6660,3.85e+14
6550,7.7049,7.6659,3.88e+14
6600,7.6913,7.6658,3.91e+14
6650,7.7110,7.6656,3.94e+14
6700,7.7280,7.6655,3.97e+14
6750,7.7651,7.6654,4.00e+14
6800,7.7996,7.6651,4.03e+14
6850,7.8406,7.6650,4.06e+14
6900,7.8011,7.6649,4.09e+14
6950,7.7244,7.6648,4.12e+14
7000,7.7826,7.6648,4.15e+14
7050,7.6780,7.6647,4.18e+14
7100,7.7230,7.6646,4.21e+14
7150,7.7191,7.6645,4.24e+14
7200,7.8136,7.6644,4.27e+14
7250,7.7240,7.6643,4.30e+14
7300,7.8343,7.6641,4.33e+14
7350,7.7228,7.6640,4.36e+14
7400,7.6952,7.6638,4.39e+14
7450,7.7342,7.6637,4.42e+14
7500,7.7720,7.6636,4.45e+14
7550,7.7136,7.6635,4.48e+14
7600,7.7347,7.6633,4.51e+14
7650,7.6650,7.6632,4.54e+14
7700,7.7042,7.6631,4.57e+14
7750,7.8476,7.6631,4.60e+14
7800,7.6465,7.6631,4.62e+14
7850,7.6139,7.6630,4.65e+14
7900,7.7766,7.6630,4.68e+14
7950,7.8228,7.6629,4.71e+14
8000,7.8273,7.6628,4.74e+14
8050,7.8621,7.6626,4.77e+14
8100,7.8961,7.6624,4.80e+14
8150,7.7629,7.6622,4.83e+14
8200,7.7504,7.6620,4.86e+14
8250,7.8626,7.6617,4.89e+14
8300,7.6884,7.6612,4.92e+14
8350,7.9153,7.6606,4.95e+14
8400,7.8365,7.6596,4.98e+14
8450,7.6349,7.6588,5.01e+14
8500,7.7705,7.6579,5.04e+14
8550,7.7436,7.6569,5.07e+14
8600,7.6607,7.6558,5.10e+14
8650,7.8683,7.6546,5.13e+14
8700,7.7697,7.6533,5.16e+14
8750,7.7230,7.6518,5.19e+14
8800,7.6698,7.6499,5.22e+14
8850,7.6691,7.6484,5.25e+14
8900,7.7684,7.6466,5.28e+14
8950,7.7758,7.6450,5.31e+14
9000,7.6413,7.6434,5.34e+14
9050,7.7237,7.6416,5.37e+14
9100,7.7611,7.6399,5.40e+14
9150,7.6629,7.6381,5.43e+14
9200,7.6796,7.6355,5.45e+14
9250,7.6698,7.6336,5.48e+14
9300,7.6817,7.6319,5.51e+14
9350,7.7671,7.6297,5.54e+14
9400,7.7442,7.6275,5.57e+14
9450,7.5705,7.6254,5.60e+14
9500,7.6711,7.6234,5.63e+14
9550,7.8332,7.6209,5.66e+14
9600,7.6727,7.6178,5.69e+14
9650,7.6655,7.6156,5.72e+14
9700,7.7507,7.6132,5.75e+14
9750,7.7881,7.6114,5.78e+14
9800,7.7707,7.6089,5.81e+14
9850,7.7122,7.6066,5.84e+14
9900,7.7917,7.6046,5.87e+14
9950,7.6275,7.6026,5.90e+14
10000,7.5673,7.5996,5.93e+14
10050,7.6744,7.5977,5.96e+14
10100,7.8705,7.5956,5.99e+14
10150,7.6080,7.5930,6.02e+14
10200,7.6820,7.5908,6.05e+14
10250,7.6551,7.5888,6.08e+14
10300,7.6838,7.5868,6.11e+14
10350,7.7675,7.5847,6.14e+14
10400,7.6281,7.5822,6.17e+14
10450,7.6817,7.5803,6.20e+14
10500,7.8206,7.5785,6.23e+14
10550,7.7300,7.5766,6.26e+14
10600,7.6383,7.5748,6.28e+14
10650,7.7537,7.5730,6.31e+14
10700,7.6637,7.5713,6.34e+14
10750,7.5953,7.5694,6.37e+14
10800,7.7473,7.5671,6.40e+14
10850,7.6642,7.5655,6.43e+14
10900,7.7731,7.5638,6.46e+14
10950,7.6218,7.5623,6.49e+14
11000,7.6577,7.5607,6.52e+14
11050,7.6881,7.5591,6.55e+14
11100,7.7268,7.5574,6.58e+14
11150,7.6282,7.5555,6.61e+14
11200,7.7097,7.5527,6.64e+14
11250,7.5828,7.5510,6.67e+14
11300,7.5728,7.5492,6.70e+14
11350,7.6265,7.5474,6.73e+14
11400,7.6999,7.5453,6.76e+14
11450,7.6199,7.5434,6.79e+14
11500,7.7445,7.5418,6.82e+14
11550,7.7528,7.5406,6.85e+14
11600,7.5470,7.5388,6.88e+14
11650,7.5229,7.5371,6.91e+14
11700,7.6671,7.5354,6.94e+14
11750,7.5019,7.5337,6.97e+14
11800,7.6076,7.5316,7.00e+14
11850,7.6104,7.5299,7.03e+14
11900,7.5237,7.5282,7.06e+14
11950,7.6705,7.5264,7.09e+14
12000,7.6463,7.5240,7.11e+14
12050,7.4938,7.5222,7.14e+14
12100,7.7345,7.5204,7.17e+14
12150,7.5473,7.5185,7.20e+14
12200,7.5165,7.5160,7.23e+14
12250,7.9501,7.5136,7.26e+14
12300,7.8348,7.5113,7.29e+14
12350,7.7325,7.5094,7.32e+14
12400,7.6499,7.5065,7.35e+14
12450,7.5596,7.5039,7.38e+14
12500,7.5164,7.5012,7.41e+14
12550,7.6471,7.4984,7.44e+14
12600,7.4799,7.4955,7.47e+14
12650,7.6866,7.4926,7.50e+14
12700,7.6966,7.4898,7.53e+14
12750,7.5218,7.4872,7.56e+14
12800,7.4657,7.4836,7.59e+14
12850,7.5581,7.4808,7.62e+14
12900,7.5778,7.4779,7.65e+14
12950,7.6721,7.4750,7.68e+14
13000,7.5670,7.4723,7.71e+14
13050,7.5091,7.4694,7.74e+14
13100,7.6172,7.4665,7.77e+14
13150,7.5895,7.4634,7.80e+14
13200,7.4211,7.4600,7.83e+14
13250,7.4086,7.4570,7.86e+14
13300,7.4764,7.4543,7.89e+14
13350,7.5248,7.4517,7.92e+14
13400,7.5139,7.4488,7.95e+14
13450,7.4084,7.4461,7.97e+14
13500,7.5514,7.4438,8.00e+14
13550,7.4536,7.4414,8.03e+14
13600,7.5460,7.4383,8.06e+14
13650,7.5373,7.4362,8.09e+14
13700,7.6802,7.4338,8.12e+14
13750,7.6517,7.4313,8.15e+14
13800,7.5624,7.4289,8.18e+14
13850,7.4599,7.4266,8.21e+14
13900,7.4121,7.4245,8.24e+14
13950,7.4750,7.4220,8.27e+14
14000,7.4735,7.4188,8.30e+14
14050,7.5097,7.4166,8.33e+14
14100,7.5201,7.4146,8.36e+14
14150,7.5284,7.4123,8.39e+14
14200,7.4541,7.4102,8.42e+14
14250,7.6413,7.4083,8.45e+14
14300,7.5434,7.4062,8.48e+14
