step,training_loss,validation_loss,total_flops_profiler,theoretical_flops,tokens
200,8.2256,8.3033,2.45e+13,2.50e+13,1638400
400,7.7854,7.8425,4.91e+13,5.01e+13,3276800
600,7.5153,7.4750,7.36e+13,7.51e+13,4915200
800,7.1793,7.2163,9.81e+13,1.00e+14,6553600
1000,7.0128,7.0306,1.23e+14,1.25e+14,8192000
1200,6.8015,6.9227,1.47e+14,1.50e+14,9830400
1400,6.8580,6.8634,1.72e+14,1.75e+14,11468800
