step,training_loss,validation_loss,total_flops_profiler,theoretical_flops,tokens
20,7.9194,7.8994,1.50e+13,1.62e+13,655360
40,7.4650,7.4838,3.08e+13,3.24e+13,1310720
60,7.1574,7.2254,4.66e+13,4.86e+13,1966080
80,6.9667,6.9809,6.24e+13,6.48e+13,2621440
100,6.8132,6.8121,7.83e+13,8.11e+13,3276800
120,6.7188,6.7014,9.41e+13,9.73e+13,3932160
140,6.5510,6.6184,1.10e+14,1.13e+14,4587520
160,6.5875,6.5380,1.26e+14,1.30e+14,5242880
180,6.5203,6.4748,1.41e+14,1.46e+14,5898240
200,6.4117,6.4306,1.57e+14,1.62e+14,6553600
220,6.3590,6.3651,1.73e+14,1.78e+14,7208960
240,6.4146,6.3354,1.89e+14,1.95e+14,7864320
260,6.2835,6.2863,2.05e+14,2.11e+14,8519680
280,6.3271,6.2497,2.21e+14,2.27e+14,9175040
300,6.2653,6.2248,2.36e+14,2.43e+14,9830400
320,6.1857,6.1920,2.52e+14,2.59e+14,10485760
340,6.2035,6.1679,2.68e+14,2.76e+14,11141120
360,6.2048,6.1494,2.84e+14,2.92e+14,11796480
380,6.1934,6.1238,3.00e+14,3.08e+14,12451840
400,6.1420,6.1014,3.15e+14,3.24e+14,13107200
420,6.1896,6.0818,3.31e+14,3.40e+14,13762560
440,6.1059,6.0620,3.47e+14,3.57e+14,14417920
460,6.0949,6.0476,3.63e+14,3.73e+14,15073280
480,6.1239,6.0328,3.79e+14,3.89e+14,15728640
500,6.1606,6.0183,3.94e+14,4.05e+14,16384000
520,6.0801,6.0054,4.10e+14,4.21e+14,17039360
540,6.0787,5.9933,4.26e+14,4.38e+14,17694720
560,6.1061,5.9838,4.42e+14,4.54e+14,18350080
580,6.0669,5.9752,4.58e+14,4.70e+14,19005440
600,6.0872,5.9661,4.74e+14,4.86e+14,19660800
620,5.9993,5.9599,4.89e+14,5.03e+14,20316160
640,6.0362,5.9520,5.05e+14,5.19e+14,20971520
660,6.0049,5.9466,5.21e+14,5.35e+14,21626880
680,6.0124,5.9422,5.37e+14,5.51e+14,22282240
