step,training_loss,validation_loss,total_flops_profiler
0,10.8113,10.8087,0.00e+00
0,10.8075,10.8087,0.00e+00
0,10.8083,10.8087,0.00e+00
0,10.8092,10.8087,0.00e+00
0,10.8107,10.8087,0.00e+00
0,10.8070,10.8087,0.00e+00
0,10.8082,10.8087,0.00e+00
0,10.8078,10.8087,0.00e+00
0,10.8077,10.8087,0.00e+00
0,10.8095,10.8087,0.00e+00
0,10.8090,10.8087,0.00e+00
0,10.8075,10.8087,0.00e+00
0,10.8077,10.8087,0.00e+00
0,10.8104,10.8087,0.00e+00
0,10.8085,10.8087,0.00e+00
50,8.8789,8.8836,2.02e+12
50,8.8789,8.8836,2.02e+12
50,8.8766,8.8836,2.02e+12
50,8.8759,8.8836,2.02e+12
50,8.8806,8.8836,2.02e+12
50,8.8451,8.8836,2.02e+12
50,8.8587,8.8836,2.02e+12
50,8.8735,8.8836,2.02e+12
50,8.8948,8.8836,2.02e+12
50,8.9028,8.8836,2.02e+12
50,8.8976,8.8836,2.02e+12
50,8.8797,8.8836,2.02e+12
50,8.8658,8.8836,2.02e+12
50,8.8639,8.8836,2.02e+12
50,8.8911,8.8836,2.02e+12
50,8.8802,8.8836,2.02e+12
50,8.9111,8.8836,2.02e+12
100,7.7050,7.7084,4.04e+12
100,7.7050,7.7084,4.04e+12
100,7.6664,7.7084,4.04e+12
100,7.6920,7.7084,4.04e+12
100,7.7911,7.7084,4.04e+12
100,7.6770,7.7084,4.04e+12
100,7.6598,7.7084,4.04e+12
100,7.7004,7.7084,4.04e+12
100,7.6929,7.7084,4.04e+12
100,7.7602,7.7084,4.04e+12
100,7.7258,7.7084,4.04e+12
100,7.6699,7.7084,4.04e+12
100,7.6176,7.7084,4.04e+12
100,7.6950,7.7084,4.04e+12
100,7.7105,7.7084,4.04e+12
100,7.7266,7.7084,4.04e+12
100,7.7076,7.7084,4.04e+12
150,7.3013,7.2125,6.07e+12
150,7.3013,7.2125,6.07e+12
150,7.2464,7.2125,6.07e+12
150,7.2325,7.2125,6.07e+12
150,7.1536,7.2125,6.07e+12
150,7.1960,7.2125,6.07e+12
150,7.1594,7.2125,6.07e+12
150,7.2833,7.2125,6.07e+12
150,7.2525,7.2125,6.07e+12
150,7.2212,7.2125,6.07e+12
150,7.1476,7.2125,6.07e+12
150,7.2107,7.2125,6.07e+12
150,7.2621,7.2125,6.07e+12
150,7.1955,7.2125,6.07e+12
150,7.1665,7.2125,6.07e+12
150,7.1848,7.2125,6.07e+12
150,7.3105,7.2125,6.07e+12
200,6.8886,6.9160,8.09e+12
200,6.8886,6.9160,8.09e+12
200,6.9270,6.9160,8.09e+12
200,6.8496,6.9160,8.09e+12
200,6.9215,6.9160,8.09e+12
200,7.0082,6.9160,8.09e+12
200,6.8675,6.9160,8.09e+12
