step,training_loss,validation_loss,total_flops_profiler
0,10.8247,10.8254,0.00e+00
0,10.8249,10.8254,0.00e+00
0,10.8263,10.8254,0.00e+00
0,10.8232,10.8254,0.00e+00
0,10.8256,10.8254,0.00e+00
0,10.8255,10.8254,0.00e+00
0,10.8234,10.8254,0.00e+00
0,10.8259,10.8254,0.00e+00
0,10.8258,10.8254,0.00e+00
0,10.8259,10.8254,0.00e+00
0,10.8243,10.8254,0.00e+00
0,10.8258,10.8254,0.00e+00
0,10.8252,10.8254,0.00e+00
0,10.8259,10.8254,0.00e+00
0,10.8255,10.8254,0.00e+00
50,10.0814,10.0517,2.02e+12
50,10.0814,10.0517,2.02e+12
50,10.0469,10.0517,2.02e+12
50,10.0501,10.0517,2.02e+12
50,10.0423,10.0517,2.02e+12
50,10.0563,10.0517,2.02e+12
50,10.0511,10.0517,2.02e+12
50,10.0474,10.0517,2.02e+12
50,10.0495,10.0517,2.02e+12
50,10.0387,10.0517,2.02e+12
50,10.0564,10.0517,2.02e+12
50,10.0541,10.0517,2.02e+12
50,10.0411,10.0517,2.02e+12
50,10.0436,10.0517,2.02e+12
50,10.0440,10.0517,2.02e+12
50,10.0566,10.0517,2.02e+12
50,10.0429,10.0517,2.02e+12
100,8.4590,8.3631,4.04e+12
100,8.4590,8.3631,4.04e+12
100,8.3524,8.3631,4.04e+12
100,8.3816,8.3631,4.04e+12
100,8.3290,8.3631,4.04e+12
100,8.3743,8.3631,4.04e+12
100,8.3540,8.3631,4.04e+12
100,8.3873,8.3631,4.04e+12
100,8.3881,8.3631,4.04e+12
100,8.4056,8.3631,4.04e+12
100,8.3562,8.3631,4.04e+12
100,8.3647,8.3631,4.04e+12
100,8.3654,8.3631,4.04e+12
100,8.3781,8.3631,4.04e+12
100,8.3862,8.3631,4.04e+12
100,8.2741,8.3631,4.04e+12
100,8.4198,8.3631,4.04e+12
150,7.6114,7.5687,6.07e+12
150,7.6114,7.5687,6.07e+12
150,7.5702,7.5687,6.07e+12
150,7.4975,7.5687,6.07e+12
150,7.6169,7.5687,6.07e+12
150,7.5657,7.5687,6.07e+12
150,7.6573,7.5687,6.07e+12
150,7.5122,7.5687,6.07e+12
150,7.5731,7.5687,6.07e+12
150,7.5144,7.5687,6.07e+12
150,7.5651,7.5687,6.07e+12
150,7.6045,7.5687,6.07e+12
150,7.6123,7.5687,6.07e+12
150,7.5294,7.5687,6.07e+12
150,7.5795,7.5687,6.07e+12
150,7.5017,7.5687,6.07e+12
150,7.5362,7.5687,6.07e+12
200,7.3584,7.2861,8.09e+12
200,7.3584,7.2861,8.09e+12
200,7.2656,7.2861,8.09e+12
200,7.3589,7.2861,8.09e+12
200,7.2753,7.2861,8.09e+12
200,7.1875,7.2861,8.09e+12
200,7.1710,7.2861,8.09e+12
200,7.3250,7.2861,8.09e+12
200,7.2758,7.2861,8.09e+12
200,7.1922,7.2861,8.09e+12
200,7.2843,7.2861,8.09e+12
200,7.3657,7.2861,8.09e+12
200,7.2790,7.2861,8.09e+12
200,7.3477,7.2861,8.09e+12
200,7.2335,7.2861,8.09e+12
200,7.2535,7.2861,8.09e+12
200,7.3761,7.2861,8.09e+12
250,7.0973,7.0882,1.01e+13
250,7.0973,7.0882,1.01e+13
250,7.1377,7.0882,1.01e+13
250,7.0892,7.0882,1.01e+13
250,7.1371,7.0882,1.01e+13
250,6.9982,7.0882,1.01e+13
250,7.0811,7.0882,1.01e+13
250,7.0196,7.0882,1.01e+13
250,7.0360,7.0882,1.01e+13
250,7.0291,7.0882,1.01e+13
250,7.0772,7.0882,1.01e+13
250,7.1140,7.0882,1.01e+13
250,7.1101,7.0882,1.01e+13
250,6.9924,7.0882,1.01e+13
250,7.1252,7.0882,1.01e+13
250,7.0127,7.0882,1.01e+13
250,7.0841,7.0882,1.01e+13
300,6.9138,6.9010,1.21e+13
300,6.9138,6.9010,1.21e+13
300,6.9365,6.9010,1.21e+13
300,6.8528,6.9010,1.21e+13
300,6.8471,6.9010,1.21e+13
300,6.8410,6.9010,1.21e+13
300,6.7985,6.9010,1.21e+13
300,6.8202,6.9010,1.21e+13
300,6.9791,6.9010,1.21e+13
300,6.8961,6.9010,1.21e+13
300,6.8754,6.9010,1.21e+13
300,6.8124,6.9010,1.21e+13
300,6.9859,6.9010,1.21e+13
300,6.9401,6.9010,1.21e+13
300,6.9614,6.9010,1.21e+13
300,6.9294,6.9010,1.21e+13
300,6.9502,6.9010,1.21e+13
350,6.6926,6.7352,1.42e+13
350,6.6926,6.7352,1.42e+13
350,6.7673,6.7352,1.42e+13
350,6.6840,6.7352,1.42e+13
350,6.7073,6.7352,1.42e+13
350,6.7705,6.7352,1.42e+13
350,6.8251,6.7352,1.42e+13
350,6.7017,6.7352,1.42e+13
350,6.7214,6.7352,1.42e+13
350,6.7904,6.7352,1.42e+13
350,6.7492,6.7352,1.42e+13
350,6.7504,6.7352,1.42e+13
350,6.7482,6.7352,1.42e+13
350,6.7503,6.7352,1.42e+13
350,6.7373,6.7352,1.42e+13
350,6.7913,6.7352,1.42e+13
350,6.7322,6.7352,1.42e+13
400,6.6052,6.5945,1.62e+13
400,6.6052,6.5945,1.62e+13
400,6.7436,6.5945,1.62e+13
400,6.5763,6.5945,1.62e+13
400,6.6873,6.5945,1.62e+13
400,6.5814,6.5945,1.62e+13
400,6.5551,6.5945,1.62e+13
400,6.7272,6.5945,1.62e+13
400,6.5933,6.5945,1.62e+13
400,6.5748,6.5945,1.62e+13
400,6.6476,6.5945,1.62e+13
400,6.5936,6.5945,1.62e+13
400,6.6624,6.5945,1.62e+13
400,6.6520,6.5945,1.62e+13
400,6.6070,6.5945,1.62e+13
400,6.5161,6.5945,1.62e+13
400,6.6246,6.5945,1.62e+13
450,6.4825,6.4803,1.82e+13
450,6.4825,6.4803,1.82e+13
450,6.4343,6.4803,1.82e+13
450,6.5421,6.4803,1.82e+13
450,6.5830,6.4803,1.82e+13
450,6.4259,6.4803,1.82e+13
450,6.5195,6.4803,1.82e+13
450,6.4261,6.4803,1.82e+13
450,6.4671,6.4803,1.82e+13
450,6.5880,6.4803,1.82e+13
450,6.6008,6.4803,1.82e+13
450,6.3957,6.4803,1.82e+13
450,6.5461,6.4803,1.82e+13
450,6.4846,6.4803,1.82e+13
450,6.4118,6.4803,1.82e+13
450,6.3437,6.4803,1.82e+13
450,6.4406,6.4803,1.82e+13
500,6.3059,6.3843,2.02e+13
500,6.3059,6.3843,2.02e+13
500,6.3640,6.3843,2.02e+13
500,6.3822,6.3843,2.02e+13
500,6.3636,6.3843,2.02e+13
500,6.4297,6.3843,2.02e+13
500,6.4592,6.3843,2.02e+13
500,6.4810,6.3843,2.02e+13
500,6.3071,6.3843,2.02e+13
500,6.4543,6.3843,2.02e+13
500,6.4061,6.3843,2.02e+13
500,6.3836,6.3843,2.02e+13
500,6.3132,6.3843,2.02e+13
500,6.3779,6.3843,2.02e+13
500,6.4165,6.3843,2.02e+13
500,6.3099,6.3843,2.02e+13
500,6.4143,6.3843,2.02e+13
550,6.3060,6.3062,2.22e+13
550,6.3060,6.3062,2.22e+13
550,6.3505,6.3062,2.22e+13
550,6.3707,6.3062,2.22e+13
550,6.3802,6.3062,2.22e+13
550,6.2758,6.3062,2.22e+13
550,6.3492,6.3062,2.22e+13
550,6.2334,6.3062,2.22e+13
550,6.3218,6.3062,2.22e+13
550,6.2700,6.3062,2.22e+13
550,6.3716,6.3062,2.22e+13
550,6.3795,6.3062,2.22e+13
550,6.3095,6.3062,2.22e+13
550,6.1878,6.3062,2.22e+13
550,6.3344,6.3062,2.22e+13
550,6.3410,6.3062,2.22e+13
550,6.3854,6.3062,2.22e+13
600,6.2767,6.2340,2.43e+13
600,6.2767,6.2340,2.43e+13
600,6.2712,6.2340,2.43e+13
600,6.2231,6.2340,2.43e+13
600,6.2698,6.2340,2.43e+13
600,6.1842,6.2340,2.43e+13
600,6.0734,6.2340,2.43e+13
600,6.1350,6.2340,2.43e+13
600,6.1423,6.2340,2.43e+13
600,6.1413,6.2340,2.43e+13
600,6.1876,6.2340,2.43e+13
600,6.2349,6.2340,2.43e+13
600,6.1677,6.2340,2.43e+13
600,6.1919,6.2340,2.43e+13
600,6.1623,6.2340,2.43e+13
600,6.3188,6.2340,2.43e+13
600,6.1005,6.2340,2.43e+13
650,6.1953,6.1722,2.63e+13
650,6.1953,6.1722,2.63e+13
650,6.2489,6.1722,2.63e+13
650,6.2445,6.1722,2.63e+13
650,6.1646,6.1722,2.63e+13
650,6.1390,6.1722,2.63e+13
650,6.1365,6.1722,2.63e+13
650,6.1280,6.1722,2.63e+13
650,6.1607,6.1722,2.63e+13
650,6.0792,6.1722,2.63e+13
650,6.2119,6.1722,2.63e+13
650,6.2064,6.1722,2.63e+13
650,6.1822,6.1722,2.63e+13
650,6.1995,6.1722,2.63e+13
650,6.3403,6.1722,2.63e+13
650,6.1426,6.1722,2.63e+13
650,6.1436,6.1722,2.63e+13
700,6.1055,6.1222,2.83e+13
700,6.1055,6.1222,2.83e+13
700,6.0497,6.1222,2.83e+13
700,6.0157,6.1222,2.83e+13
700,6.1069,6.1222,2.83e+13
700,6.1094,6.1222,2.83e+13
700,6.1393,6.1222,2.83e+13
700,6.2218,6.1222,2.83e+13
700,6.1272,6.1222,2.83e+13
700,6.1207,6.1222,2.83e+13
700,6.0910,6.1222,2.83e+13
700,6.0529,6.1222,2.83e+13
700,6.0345,6.1222,2.83e+13
700,6.0841,6.1222,2.83e+13
700,6.1003,6.1222,2.83e+13
700,6.0930,6.1222,2.83e+13
700,6.1295,6.1222,2.83e+13
750,6.0275,6.0765,3.03e+13
750,6.0275,6.0765,3.03e+13
750,6.0538,6.0765,3.03e+13
750,6.1575,6.0765,3.03e+13
750,6.1326,6.0765,3.03e+13
750,6.0558,6.0765,3.03e+13
750,6.0581,6.0765,3.03e+13
750,6.0282,6.0765,3.03e+13
750,6.1562,6.0765,3.03e+13
750,6.0769,6.0765,3.03e+13
750,6.0621,6.0765,3.03e+13
750,6.0363,6.0765,3.03e+13
750,5.9647,6.0765,3.03e+13
750,6.0696,6.0765,3.03e+13
750,6.0412,6.0765,3.03e+13
750,5.9871,6.0765,3.03e+13
750,6.1766,6.0765,3.03e+13
