step,training_loss,validation_loss,total_flops_profiler
0,10.7979,10.7988,0.00e+00
0,10.7995,10.7988,0.00e+00
0,10.7983,10.7988,0.00e+00
0,10.7994,10.7988,0.00e+00
0,10.7991,10.7988,0.00e+00
0,10.7988,10.7988,0.00e+00
0,10.7996,10.7988,0.00e+00
0,10.7997,10.7988,0.00e+00
0,10.7983,10.7988,0.00e+00
0,10.7977,10.7988,0.00e+00
0,10.7993,10.7988,0.00e+00
0,10.8008,10.7988,0.00e+00
0,10.7998,10.7988,0.00e+00
0,10.7978,10.7988,0.00e+00
0,10.7980,10.7988,0.00e+00
50,8.8844,8.9214,1.51e+12
50,8.8844,8.9214,1.51e+12
50,8.9599,8.9214,1.51e+12
50,8.9155,8.9214,1.51e+12
50,8.9353,8.9214,1.51e+12
50,8.9244,8.9214,1.51e+12
50,8.8861,8.9214,1.51e+12
50,8.9237,8.9214,1.51e+12
50,8.9345,8.9214,1.51e+12
50,8.9071,8.9214,1.51e+12
50,8.8904,8.9214,1.51e+12
50,8.9069,8.9214,1.51e+12
50,8.9262,8.9214,1.51e+12
50,8.9359,8.9214,1.51e+12
50,8.9487,8.9214,1.51e+12
50,8.9199,8.9214,1.51e+12
50,8.9077,8.9214,1.51e+12
100,7.7626,7.7793,3.02e+12
100,7.7626,7.7793,3.02e+12
100,7.7729,7.7793,3.02e+12
100,7.7695,7.7793,3.02e+12
100,7.7591,7.7793,3.02e+12
100,7.7931,7.7793,3.02e+12
100,7.7384,7.7793,3.02e+12
100,7.8498,7.7793,3.02e+12
100,7.8341,7.7793,3.02e+12
100,7.7846,7.7793,3.02e+12
100,7.8383,7.7793,3.02e+12
100,7.6958,7.7793,3.02e+12
100,7.8354,7.7793,3.02e+12
100,7.7889,7.7793,3.02e+12
100,7.7388,7.7793,3.02e+12
100,7.8081,7.7793,3.02e+12
100,7.8394,7.7793,3.02e+12
150,7.5335,7.4773,4.52e+12
150,7.5335,7.4773,4.52e+12
150,7.5274,7.4773,4.52e+12
150,7.5356,7.4773,4.52e+12
150,7.4480,7.4773,4.52e+12
150,7.4546,7.4773,4.52e+12
150,7.4599,7.4773,4.52e+12
150,7.5501,7.4773,4.52e+12
150,7.4285,7.4773,4.52e+12
150,7.5068,7.4773,4.52e+12
150,7.4795,7.4773,4.52e+12
150,7.4733,7.4773,4.52e+12
150,7.5855,7.4773,4.52e+12
150,7.4945,7.4773,4.52e+12
150,7.5421,7.4773,4.52e+12
150,7.4625,7.4773,4.52e+12
150,7.5634,7.4773,4.52e+12
200,7.4438,7.4595,6.03e+12
200,7.4438,7.4595,6.03e+12
200,7.5268,7.4595,6.03e+12
200,7.4757,7.4595,6.03e+12
200,7.4150,7.4595,6.03e+12
200,7.4806,7.4595,6.03e+12
200,7.5459,7.4595,6.03e+12
200,7.5300,7.4595,6.03e+12
200,7.4340,7.4595,6.03e+12
200,7.4756,7.4595,6.03e+12
200,7.3832,7.4595,6.03e+12
200,7.5669,7.4595,6.03e+12
200,7.5259,7.4595,6.03e+12
200,7.4654,7.4595,6.03e+12
200,7.4770,7.4595,6.03e+12
200,7.4620,7.4595,6.03e+12
200,7.4571,7.4595,6.03e+12
250,7.5175,7.4554,7.54e+12
250,7.5175,7.4554,7.54e+12
250,7.5435,7.4554,7.54e+12
250,7.4093,7.4554,7.54e+12
250,7.4234,7.4554,7.54e+12
250,7.4116,7.4554,7.54e+12
250,7.5368,7.4554,7.54e+12
250,7.3341,7.4554,7.54e+12
250,7.4851,7.4554,7.54e+12
250,7.4124,7.4554,7.54e+12
250,7.5024,7.4554,7.54e+12
250,7.4131,7.4554,7.54e+12
250,7.5265,7.4554,7.54e+12
250,7.4675,7.4554,7.54e+12
250,7.3922,7.4554,7.54e+12
250,7.4405,7.4554,7.54e+12
250,7.4601,7.4554,7.54e+12
300,7.4760,7.4531,9.05e+12
300,7.4760,7.4531,9.05e+12
300,7.4222,7.4531,9.05e+12
300,7.5126,7.4531,9.05e+12
300,7.4297,7.4531,9.05e+12
300,7.2720,7.4531,9.05e+12
300,7.4354,7.4531,9.05e+12
300,7.3628,7.4531,9.05e+12
300,7.4499,7.4531,9.05e+12
300,7.4573,7.4531,9.05e+12
300,7.4522,7.4531,9.05e+12
300,7.4139,7.4531,9.05e+12
300,7.4837,7.4531,9.05e+12
300,7.3904,7.4531,9.05e+12
300,7.4270,7.4531,9.05e+12
300,7.4026,7.4531,9.05e+12
300,7.4413,7.4531,9.05e+12
350,7.5565,7.4513,1.06e+13
350,7.5565,7.4513,1.06e+13
350,7.4636,7.4513,1.06e+13
350,7.4906,7.4513,1.06e+13
350,7.4803,7.4513,1.06e+13
350,7.5376,7.4513,1.06e+13
350,7.4869,7.4513,1.06e+13
350,7.5615,7.4513,1.06e+13
350,7.4708,7.4513,1.06e+13
350,7.4862,7.4513,1.06e+13
350,7.4392,7.4513,1.06e+13
350,7.6074,7.4513,1.06e+13
350,7.3512,7.4513,1.06e+13
350,7.4834,7.4513,1.06e+13
350,7.5427,7.4513,1.06e+13
350,7.5161,7.4513,1.06e+13
350,7.4269,7.4513,1.06e+13
400,7.4737,7.4502,1.21e+13
400,7.4737,7.4502,1.21e+13
400,7.3940,7.4502,1.21e+13
400,7.5219,7.4502,1.21e+13
400,7.4050,7.4502,1.21e+13
400,7.3469,7.4502,1.21e+13
400,7.4843,7.4502,1.21e+13
400,7.4191,7.4502,1.21e+13
400,7.3583,7.4502,1.21e+13
400,7.5098,7.4502,1.21e+13
400,7.5076,7.4502,1.21e+13
400,7.3639,7.4502,1.21e+13
400,7.4416,7.4502,1.21e+13
400,7.4471,7.4502,1.21e+13
400,7.4462,7.4502,1.21e+13
400,7.5178,7.4502,1.21e+13
400,7.5112,7.4502,1.21e+13
450,7.4922,7.4495,1.36e+13
450,7.4922,7.4495,1.36e+13
450,7.4380,7.4495,1.36e+13
450,7.4219,7.4495,1.36e+13
450,7.5907,7.4495,1.36e+13
450,7.3971,7.4495,1.36e+13
450,7.4559,7.4495,1.36e+13
450,7.3368,7.4495,1.36e+13
450,7.5025,7.4495,1.36e+13
450,7.4149,7.4495,1.36e+13
450,7.4217,7.4495,1.36e+13
450,7.4482,7.4495,1.36e+13
450,7.4340,7.4495,1.36e+13
450,7.5273,7.4495,1.36e+13
450,7.4945,7.4495,1.36e+13
450,7.4367,7.4495,1.36e+13
450,7.4703,7.4495,1.36e+13
500,7.4374,7.4491,1.51e+13
500,7.4374,7.4491,1.51e+13
500,7.5181,7.4491,1.51e+13
500,7.4470,7.4491,1.51e+13
500,7.3672,7.4491,1.51e+13
500,7.4492,7.4491,1.51e+13
500,7.4829,7.4491,1.51e+13
500,7.4456,7.4491,1.51e+13
500,7.4266,7.4491,1.51e+13
500,7.3374,7.4491,1.51e+13
500,7.3700,7.4491,1.51e+13
500,7.4676,7.4491,1.51e+13
500,7.3044,7.4491,1.51e+13
500,7.2791,7.4491,1.51e+13
500,7.5882,7.4491,1.51e+13
500,7.3987,7.4491,1.51e+13
500,7.3794,7.4491,1.51e+13
550,7.3929,7.4489,1.66e+13
550,7.3929,7.4489,1.66e+13
