step,training_loss,validation_loss,total_flops_profiler
0,10.8064,10.8067,0.00e+00
0,10.8074,10.8067,0.00e+00
0,10.8067,10.8067,0.00e+00
50,8.6812,8.6665,7.97e+12
50,8.6812,8.6665,7.97e+12
50,8.6605,8.6665,7.97e+12
50,8.6750,8.6665,7.97e+12
50,8.6672,8.6665,7.97e+12
100,7.3782,7.3826,1.59e+13
100,7.3782,7.3826,1.59e+13
100,7.3741,7.3826,1.59e+13
100,7.3815,7.3826,1.59e+13
100,7.4009,7.3826,1.59e+13
150,6.9653,6.9337,2.39e+13
150,6.9653,6.9337,2.39e+13
150,6.9460,6.9337,2.39e+13
150,6.9392,6.9337,2.39e+13
150,6.9089,6.9337,2.39e+13
200,6.6052,6.6025,3.19e+13
200,6.6052,6.6025,3.19e+13
200,6.6235,6.6025,3.19e+13
200,6.5785,6.6025,3.19e+13
200,6.5928,6.6025,3.19e+13
250,6.2871,6.3392,3.98e+13
250,6.2871,6.3392,3.98e+13
250,6.3204,6.3392,3.98e+13
250,6.2824,6.3392,3.98e+13
250,6.3173,6.3392,3.98e+13
300,6.1351,6.1546,4.78e+13
300,6.1351,6.1546,4.78e+13
300,6.1741,6.1546,4.78e+13
300,6.1430,6.1546,4.78e+13
300,6.1407,6.1546,4.78e+13
350,6.0064,6.0472,5.58e+13
350,6.0064,6.0472,5.58e+13
350,5.9944,6.0472,5.58e+13
350,5.9980,6.0472,5.58e+13
350,5.9534,6.0472,5.58e+13
400,5.9521,5.9602,6.37e+13
400,5.9521,5.9602,6.37e+13
400,5.8907,5.9602,6.37e+13
400,5.8631,5.9602,6.37e+13
400,5.9264,5.9602,6.37e+13
450,5.8598,5.8889,7.17e+13
450,5.8598,5.8889,7.17e+13
450,5.8925,5.8889,7.17e+13
450,5.8758,5.8889,7.17e+13
450,5.8927,5.8889,7.17e+13
500,5.7973,5.8501,7.97e+13
500,5.7973,5.8501,7.97e+13
500,5.8017,5.8501,7.97e+13
500,5.7690,5.8501,7.97e+13
500,5.8154,5.8501,7.97e+13
550,5.7597,5.8189,8.76e+13
550,5.7597,5.8189,8.76e+13
550,5.7794,5.8189,8.76e+13
550,5.7867,5.8189,8.76e+13
550,5.8029,5.8189,8.76e+13
600,5.7864,5.7905,9.56e+13
600,5.7864,5.7905,9.56e+13
600,5.7303,5.7905,9.56e+13
600,5.7413,5.7905,9.56e+13
600,5.7475,5.7905,9.56e+13
650,5.7213,5.7794,1.04e+14
650,5.7213,5.7794,1.04e+14
650,5.7223,5.7794,1.04e+14
650,5.7140,5.7794,1.04e+14
650,5.7184,5.7794,1.04e+14
700,5.7153,5.7712,1.12e+14
700,5.7153,5.7712,1.12e+14
700,5.7086,5.7712,1.12e+14
700,5.7148,5.7712,1.12e+14
700,5.7197,5.7712,1.12e+14
750,5.7030,5.7636,1.19e+14
750,5.7030,5.7636,1.19e+14
750,5.7043,5.7636,1.19e+14
750,5.6923,5.7636,1.19e+14
750,5.7040,5.7636,1.19e+14
