step,training_loss,validation_loss,total_flops_profiler,theoretical_flops,tokens
200,6.7924,6.8974,3.36e+13,3.36e+13,1638400
400,6.3317,6.3329,6.71e+13,6.71e+13,3276800
600,6.0473,6.0810,1.01e+14,1.01e+14,4915200
800,5.7795,5.9203,1.34e+14,1.34e+14,6553600
1000,5.6529,5.8205,1.68e+14,1.68e+14,8192000
1200,5.4800,5.7411,2.01e+14,2.01e+14,9830400
1400,5.5411,5.6899,2.35e+14,2.35e+14,11468800
1600,5.4138,5.6552,2.69e+14,2.68e+14,13107200
