step,training_loss,validation_loss,total_flops_profiler
0,10.8270,10.8293,0.00e+00
0,10.8278,10.8293,0.00e+00
0,10.8280,10.8293,0.00e+00
0,10.8282,10.8293,0.00e+00
0,10.8295,10.8293,0.00e+00
0,10.8291,10.8293,0.00e+00
0,10.8301,10.8293,0.00e+00
0,10.8271,10.8293,0.00e+00
0,10.8291,10.8293,0.00e+00
0,10.8282,10.8293,0.00e+00
0,10.8291,10.8293,0.00e+00
0,10.8317,10.8293,0.00e+00
0,10.8323,10.8293,0.00e+00
0,10.8274,10.8293,0.00e+00
0,10.8310,10.8293,0.00e+00
50,10.7913,10.7898,2.01e+12
50,10.7913,10.7898,2.01e+12
50,10.7865,10.7898,2.01e+12
50,10.7924,10.7898,2.01e+12
50,10.7882,10.7898,2.01e+12
50,10.7921,10.7898,2.01e+12
50,10.7891,10.7898,2.01e+12
50,10.7903,10.7898,2.01e+12
50,10.7907,10.7898,2.01e+12
50,10.7907,10.7898,2.01e+12
50,10.7892,10.7898,2.01e+12
50,10.7907,10.7898,2.01e+12
50,10.7890,10.7898,2.01e+12
50,10.7886,10.7898,2.01e+12
50,10.7903,10.7898,2.01e+12
50,10.7928,10.7898,2.01e+12
50,10.7926,10.7898,2.01e+12
100,10.7525,10.7494,4.01e+12
100,10.7525,10.7494,4.01e+12
100,10.7486,10.7494,4.01e+12
100,10.7474,10.7494,4.01e+12
100,10.7506,10.7494,4.01e+12
100,10.7512,10.7494,4.01e+12
100,10.7475,10.7494,4.01e+12
100,10.7519,10.7494,4.01e+12
100,10.7542,10.7494,4.01e+12
100,10.7522,10.7494,4.01e+12
100,10.7493,10.7494,4.01e+12
100,10.7468,10.7494,4.01e+12
100,10.7467,10.7494,4.01e+12
100,10.7500,10.7494,4.01e+12
100,10.7519,10.7494,4.01e+12
100,10.7499,10.7494,4.01e+12
100,10.7511,10.7494,4.01e+12
150,10.7191,10.7149,6.02e+12
150,10.7191,10.7149,6.02e+12
150,10.7160,10.7149,6.02e+12
150,10.7121,10.7149,6.02e+12
150,10.7158,10.7149,6.02e+12
150,10.7157,10.7149,6.02e+12
150,10.7159,10.7149,6.02e+12
150,10.7151,10.7149,6.02e+12
