step,training_loss,validation_loss,total_flops_profiler,theoretical_flops,tokens
200,6.8981,7.0010,8.39e+13,8.45e+13,1638400
400,6.6504,6.6597,1.68e+14,1.69e+14,3276800
600,6.4718,6.4874,2.52e+14,2.54e+14,4915200
800,6.1956,6.3608,3.36e+14,3.38e+14,6553600
1000,6.1532,6.2662,4.20e+14,4.23e+14,8192000
1200,5.9469,6.1662,5.04e+14,5.07e+14,9830400
1400,5.9571,6.0815,5.87e+14,5.92e+14,11468800
1600,5.7775,6.0248,6.71e+14,6.76e+14,13107200
