step,training_loss,validation_loss,total_flops_profiler
0,10.7500,10.7494,0.00e+00
0,10.7536,10.7494,0.00e+00
0,10.7483,10.7494,0.00e+00
0,10.7469,10.7494,0.00e+00
0,10.7465,10.7494,0.00e+00
0,10.7525,10.7494,0.00e+00
0,10.7538,10.7494,0.00e+00
0,10.7527,10.7494,0.00e+00
0,10.7495,10.7494,0.00e+00
0,10.7479,10.7494,0.00e+00
0,10.7535,10.7494,0.00e+00
0,10.7507,10.7494,0.00e+00
0,10.7519,10.7494,0.00e+00
0,10.7488,10.7494,0.00e+00
0,10.7457,10.7494,0.00e+00
20,7.7586,7.6722,4.32e+13
20,7.7586,7.6722,4.32e+13
20,7.6478,7.6722,4.32e+13
20,7.6494,7.6722,4.32e+13
20,7.6561,7.6722,4.32e+13
20,7.6127,7.6722,4.32e+13
20,7.6346,7.6722,4.32e+13
20,7.7622,7.6722,4.32e+13
20,7.7514,7.6722,4.32e+13
20,7.6063,7.6722,4.32e+13
20,7.5842,7.6722,4.32e+13
20,7.6783,7.6722,4.32e+13
20,7.7186,7.6722,4.32e+13
20,7.6698,7.6722,4.32e+13
20,7.7276,7.6722,4.32e+13
20,7.6913,7.6722,4.32e+13
20,7.6604,7.6722,4.32e+13
40,7.3112,7.2031,8.63e+13
40,7.3112,7.2031,8.63e+13
40,7.1348,7.2031,8.63e+13
40,7.2204,7.2031,8.63e+13
40,7.2320,7.2031,8.63e+13
40,7.1995,7.2031,8.63e+13
40,7.1699,7.2031,8.63e+13
40,7.1990,7.2031,8.63e+13
40,7.1559,7.2031,8.63e+13
40,7.1635,7.2031,8.63e+13
40,7.2477,7.2031,8.63e+13
40,7.1968,7.2031,8.63e+13
40,7.1952,7.2031,8.63e+13
40,7.2190,7.2031,8.63e+13
40,7.3061,7.2031,8.63e+13
40,7.1576,7.2031,8.63e+13
40,7.2519,7.2031,8.63e+13
60,6.9290,6.8035,1.30e+14
60,6.9290,6.8035,1.30e+14
60,6.8553,6.8035,1.30e+14
60,6.7199,6.8035,1.30e+14
60,6.8090,6.8035,1.30e+14
60,6.8004,6.8035,1.30e+14
60,6.8017,6.8035,1.30e+14
60,6.8252,6.8035,1.30e+14
60,6.7833,6.8035,1.30e+14
60,6.8238,6.8035,1.30e+14
60,6.6365,6.8035,1.30e+14
60,6.8042,6.8035,1.30e+14
60,6.7224,6.8035,1.30e+14
60,6.7887,6.8035,1.30e+14
60,6.8145,6.8035,1.30e+14
60,6.8532,6.8035,1.30e+14
60,6.7855,6.8035,1.30e+14
80,6.6507,6.5632,1.73e+14
80,6.6507,6.5632,1.73e+14
80,6.5797,6.5632,1.73e+14
80,6.5339,6.5632,1.73e+14
80,6.5138,6.5632,1.73e+14
80,6.7307,6.5632,1.73e+14
80,6.6789,6.5632,1.73e+14
80,6.6442,6.5632,1.73e+14
80,6.5394,6.5632,1.73e+14
80,6.5627,6.5632,1.73e+14
80,6.5037,6.5632,1.73e+14
80,6.5342,6.5632,1.73e+14
80,6.6107,6.5632,1.73e+14
80,6.6449,6.5632,1.73e+14
80,6.5539,6.5632,1.73e+14
80,6.4439,6.5632,1.73e+14
80,6.5584,6.5632,1.73e+14
100,6.4089,6.4190,2.16e+14
100,6.4089,6.4190,2.16e+14
100,6.3804,6.4190,2.16e+14
100,6.4852,6.4190,2.16e+14
100,6.3461,6.4190,2.16e+14
100,6.3543,6.4190,2.16e+14
100,6.4300,6.4190,2.16e+14
100,6.3635,6.4190,2.16e+14
100,6.4465,6.4190,2.16e+14
100,6.5723,6.4190,2.16e+14
100,6.4193,6.4190,2.16e+14
100,6.4048,6.4190,2.16e+14
100,6.4633,6.4190,2.16e+14
100,6.4501,6.4190,2.16e+14
100,6.4831,6.4190,2.16e+14
100,6.5117,6.4190,2.16e+14
100,6.2708,6.4190,2.16e+14
120,6.3443,6.2733,2.59e+14
120,6.3443,6.2733,2.59e+14
120,6.3373,6.2733,2.59e+14
120,6.1463,6.2733,2.59e+14
120,6.2302,6.2733,2.59e+14
120,6.2402,6.2733,2.59e+14
120,6.3071,6.2733,2.59e+14
120,6.3174,6.2733,2.59e+14
120,6.1694,6.2733,2.59e+14
120,6.2676,6.2733,2.59e+14
120,6.2126,6.2733,2.59e+14
120,6.1943,6.2733,2.59e+14
120,6.3519,6.2733,2.59e+14
120,6.2676,6.2733,2.59e+14
120,6.3206,6.2733,2.59e+14
120,6.4047,6.2733,2.59e+14
120,6.3370,6.2733,2.59e+14
140,6.0496,6.1424,3.02e+14
140,6.0496,6.1424,3.02e+14
140,6.3548,6.1424,3.02e+14
140,6.1133,6.1424,3.02e+14
140,6.2840,6.1424,3.02e+14
140,6.2418,6.1424,3.02e+14
140,6.0092,6.1424,3.02e+14
140,6.0480,6.1424,3.02e+14
140,6.0631,6.1424,3.02e+14
140,6.1900,6.1424,3.02e+14
140,5.9957,6.1424,3.02e+14
140,6.1044,6.1424,3.02e+14
140,6.2105,6.1424,3.02e+14
140,6.2745,6.1424,3.02e+14
140,6.1093,6.1424,3.02e+14
140,6.1117,6.1424,3.02e+14
140,6.1756,6.1424,3.02e+14
160,5.9683,6.0184,3.45e+14
160,5.9683,6.0184,3.45e+14
160,6.0165,6.0184,3.45e+14
160,6.0533,6.0184,3.45e+14
160,5.9909,6.0184,3.45e+14
160,5.8914,6.0184,3.45e+14
160,6.0427,6.0184,3.45e+14
160,5.9346,6.0184,3.45e+14
160,6.1075,6.0184,3.45e+14
160,6.0966,6.0184,3.45e+14
160,6.0128,6.0184,3.45e+14
160,5.9014,6.0184,3.45e+14
160,6.0706,6.0184,3.45e+14
160,6.0321,6.0184,3.45e+14
160,6.0173,6.0184,3.45e+14
160,6.1439,6.0184,3.45e+14
160,5.9076,6.0184,3.45e+14
180,5.8193,5.9173,3.89e+14
180,5.8193,5.9173,3.89e+14
180,6.0685,5.9173,3.89e+14
180,5.9604,5.9173,3.89e+14
180,5.9575,5.9173,3.89e+14
180,5.8825,5.9173,3.89e+14
180,6.0211,5.9173,3.89e+14
180,5.8803,5.9173,3.89e+14
180,5.9860,5.9173,3.89e+14
180,6.0664,5.9173,3.89e+14
180,5.9508,5.9173,3.89e+14
180,5.9896,5.9173,3.89e+14
180,5.8371,5.9173,3.89e+14
180,5.9312,5.9173,3.89e+14
180,5.8919,5.9173,3.89e+14
180,5.9201,5.9173,3.89e+14
180,5.8501,5.9173,3.89e+14
200,5.9876,5.8219,4.32e+14
200,5.9876,5.8219,4.32e+14
200,5.8266,5.8219,4.32e+14
200,5.7514,5.8219,4.32e+14
200,5.6757,5.8219,4.32e+14
200,5.8698,5.8219,4.32e+14
200,5.8525,5.8219,4.32e+14
200,5.8475,5.8219,4.32e+14
200,5.8302,5.8219,4.32e+14
200,5.7978,5.8219,4.32e+14
200,5.8719,5.8219,4.32e+14
200,5.7602,5.8219,4.32e+14
200,5.8471,5.8219,4.32e+14
200,5.7630,5.8219,4.32e+14
200,5.9947,5.8219,4.32e+14
200,5.7731,5.8219,4.32e+14
200,5.8654,5.8219,4.32e+14
220,5.8564,5.7341,4.75e+14
220,5.8564,5.7341,4.75e+14
220,5.8608,5.7341,4.75e+14
220,5.5622,5.7341,4.75e+14
220,5.6062,5.7341,4.75e+14
220,5.6623,5.7341,4.75e+14
220,5.7242,5.7341,4.75e+14
220,5.7549,5.7341,4.75e+14
220,5.7054,5.7341,4.75e+14
220,5.6529,5.7341,4.75e+14
220,5.8457,5.7341,4.75e+14
220,5.5928,5.7341,4.75e+14
220,5.5913,5.7341,4.75e+14
220,5.6958,5.7341,4.75e+14
220,5.7474,5.7341,4.75e+14
220,5.7696,5.7341,4.75e+14
220,5.7866,5.7341,4.75e+14
240,5.5170,5.6584,5.18e+14
240,5.5170,5.6584,5.18e+14
240,5.7104,5.6584,5.18e+14
240,5.6304,5.6584,5.18e+14
240,5.5170,5.6584,5.18e+14
240,5.4160,5.6584,5.18e+14
240,5.6146,5.6584,5.18e+14
240,5.6327,5.6584,5.18e+14
240,5.6061,5.6584,5.18e+14
240,5.7727,5.6584,5.18e+14
240,5.6013,5.6584,5.18e+14
240,5.7039,5.6584,5.18e+14
240,5.7210,5.6584,5.18e+14
240,5.6709,5.6584,5.18e+14
240,5.5420,5.6584,5.18e+14
240,5.5243,5.6584,5.18e+14
240,5.6725,5.6584,5.18e+14
260,5.6721,5.5837,5.61e+14
260,5.6721,5.5837,5.61e+14
260,5.6597,5.5837,5.61e+14
260,5.5737,5.5837,5.61e+14
260,5.5435,5.5837,5.61e+14
260,5.4790,5.5837,5.61e+14
260,5.4798,5.5837,5.61e+14
260,5.3865,5.5837,5.61e+14
260,5.6747,5.5837,5.61e+14
260,5.8256,5.5837,5.61e+14
260,5.6485,5.5837,5.61e+14
260,5.5599,5.5837,5.61e+14
260,5.7261,5.5837,5.61e+14
260,5.5830,5.5837,5.61e+14
260,5.5104,5.5837,5.61e+14
260,5.6149,5.5837,5.61e+14
260,5.5698,5.5837,5.61e+14
280,5.5810,5.5201,6.04e+14
280,5.5810,5.5201,6.04e+14
280,5.5424,5.5201,6.04e+14
280,5.6411,5.5201,6.04e+14
280,5.6156,5.5201,6.04e+14
280,5.5341,5.5201,6.04e+14
280,5.4681,5.5201,6.04e+14
280,5.4560,5.5201,6.04e+14
280,5.4624,5.5201,6.04e+14
280,5.5362,5.5201,6.04e+14
280,5.5123,5.5201,6.04e+14
280,5.5117,5.5201,6.04e+14
280,5.6227,5.5201,6.04e+14
280,5.4023,5.5201,6.04e+14
280,5.4530,5.5201,6.04e+14
280,5.5757,5.5201,6.04e+14
280,5.6294,5.5201,6.04e+14
300,5.4253,5.4576,6.48e+14
300,5.4253,5.4576,6.48e+14
300,5.5434,5.4576,6.48e+14
300,5.5936,5.4576,6.48e+14
300,5.4662,5.4576,6.48e+14
300,5.4736,5.4576,6.48e+14
300,5.4619,5.4576,6.48e+14
300,5.4771,5.4576,6.48e+14
300,5.3639,5.4576,6.48e+14
300,5.4193,5.4576,6.48e+14
300,5.5228,5.4576,6.48e+14
300,5.5652,5.4576,6.48e+14
300,5.4860,5.4576,6.48e+14
300,5.4971,5.4576,6.48e+14
300,5.4993,5.4576,6.48e+14
300,5.6491,5.4576,6.48e+14
300,5.3899,5.4576,6.48e+14
320,5.2654,5.4037,6.91e+14
320,5.2654,5.4037,6.91e+14
320,5.3363,5.4037,6.91e+14
320,5.4728,5.4037,6.91e+14
320,5.4099,5.4037,6.91e+14
320,5.3689,5.4037,6.91e+14
320,5.1407,5.4037,6.91e+14
320,5.3265,5.4037,6.91e+14
320,5.4946,5.4037,6.91e+14
320,5.4523,5.4037,6.91e+14
320,5.5626,5.4037,6.91e+14
320,5.2694,5.4037,6.91e+14
320,5.2953,5.4037,6.91e+14
320,5.2434,5.4037,6.91e+14
320,5.4275,5.4037,6.91e+14
320,5.3611,5.4037,6.91e+14
320,5.3402,5.4037,6.91e+14
340,5.2254,5.3518,7.34e+14
340,5.2254,5.3518,7.34e+14
340,5.3161,5.3518,7.34e+14
340,5.3637,5.3518,7.34e+14
340,5.4329,5.3518,7.34e+14
340,5.4256,5.3518,7.34e+14
340,5.3375,5.3518,7.34e+14
340,5.3556,5.3518,7.34e+14
340,5.4068,5.3518,7.34e+14
340,5.2748,5.3518,7.34e+14
340,5.3443,5.3518,7.34e+14
340,5.5004,5.3518,7.34e+14
340,5.3790,5.3518,7.34e+14
340,5.3450,5.3518,7.34e+14
340,5.4315,5.3518,7.34e+14
340,5.4780,5.3518,7.34e+14
340,5.4358,5.3518,7.34e+14
360,5.3355,5.3094,7.77e+14
360,5.3355,5.3094,7.77e+14
360,5.4423,5.3094,7.77e+14
360,5.3555,5.3094,7.77e+14
360,5.3294,5.3094,7.77e+14
360,5.3078,5.3094,7.77e+14
360,5.2860,5.3094,7.77e+14
360,5.2455,5.3094,7.77e+14
360,5.3763,5.3094,7.77e+14
360,5.5355,5.3094,7.77e+14
360,5.3466,5.3094,7.77e+14
360,5.1319,5.3094,7.77e+14
360,5.2073,5.3094,7.77e+14
360,5.3560,5.3094,7.77e+14
360,5.2875,5.3094,7.77e+14
360,5.2107,5.3094,7.77e+14
360,5.2161,5.3094,7.77e+14
380,5.1730,5.2623,8.20e+14
380,5.1730,5.2623,8.20e+14
380,5.3302,5.2623,8.20e+14
380,5.3497,5.2623,8.20e+14
380,5.2946,5.2623,8.20e+14
380,5.3942,5.2623,8.20e+14
380,5.1938,5.2623,8.20e+14
380,5.1492,5.2623,8.20e+14
380,5.2794,5.2623,8.20e+14
380,5.3243,5.2623,8.20e+14
380,5.2549,5.2623,8.20e+14
380,5.3858,5.2623,8.20e+14
380,5.2399,5.2623,8.20e+14
380,5.3383,5.2623,8.20e+14
380,5.2369,5.2623,8.20e+14
380,5.1961,5.2623,8.20e+14
380,5.2338,5.2623,8.20e+14
400,5.1651,5.2181,8.63e+14
400,5.1651,5.2181,8.63e+14
400,5.1636,5.2181,8.63e+14
400,5.2552,5.2181,8.63e+14
400,5.1124,5.2181,8.63e+14
400,5.1552,5.2181,8.63e+14
400,5.2751,5.2181,8.63e+14
400,5.2479,5.2181,8.63e+14
400,5.2903,5.2181,8.63e+14
400,5.2748,5.2181,8.63e+14
400,5.2979,5.2181,8.63e+14
400,5.1850,5.2181,8.63e+14
400,5.3817,5.2181,8.63e+14
400,5.1643,5.2181,8.63e+14
400,5.2151,5.2181,8.63e+14
400,5.2964,5.2181,8.63e+14
400,5.2213,5.2181,8.63e+14
420,5.3161,5.1857,9.07e+14
420,5.3161,5.1857,9.07e+14
420,5.2572,5.1857,9.07e+14
420,5.2367,5.1857,9.07e+14
420,5.1638,5.1857,9.07e+14
420,5.2559,5.1857,9.07e+14
420,5.3314,5.1857,9.07e+14
420,5.2967,5.1857,9.07e+14
420,5.2465,5.1857,9.07e+14
420,5.1447,5.1857,9.07e+14
420,5.1488,5.1857,9.07e+14
420,5.2497,5.1857,9.07e+14
420,5.1883,5.1857,9.07e+14
420,5.1335,5.1857,9.07e+14
420,5.3263,5.1857,9.07e+14
420,5.1870,5.1857,9.07e+14
420,5.2263,5.1857,9.07e+14
440,5.1681,5.1443,9.50e+14
440,5.1681,5.1443,9.50e+14
440,5.1101,5.1443,9.50e+14
440,5.2046,5.1443,9.50e+14
440,5.0670,5.1443,9.50e+14
440,5.1023,5.1443,9.50e+14
440,5.2518,5.1443,9.50e+14
440,5.1476,5.1443,9.50e+14
440,5.0551,5.1443,9.50e+14
440,5.1910,5.1443,9.50e+14
440,5.1228,5.1443,9.50e+14
440,5.1851,5.1443,9.50e+14
440,5.0987,5.1443,9.50e+14
440,5.1190,5.1443,9.50e+14
440,5.2005,5.1443,9.50e+14
440,5.1970,5.1443,9.50e+14
440,5.2780,5.1443,9.50e+14
460,5.0309,5.1180,9.93e+14
