step,training_loss,validation_loss,total_flops_profiler,theoretical_flops,tokens
200,7.5995,7.7459,3.36e+13,3.36e+13,1638400
400,7.8031,7.6896,6.71e+13,6.73e+13,3276800
600,7.6634,7.6731,1.01e+14,1.01e+14,4915200
800,7.6660,7.6820,1.34e+14,1.35e+14,6553600
1000,7.5658,7.6712,1.68e+14,1.68e+14,8192000
1200,7.7892,7.6751,2.01e+14,2.02e+14,9830400
1400,7.6214,7.6700,2.35e+14,2.35e+14,11468800
1600,7.7171,7.6630,2.68e+14,2.69e+14,13107200
