step,training_loss,validation_loss,total_flops_profiler,theoretical_flops,tokens
200,7.2269,7.3565,3.36e+13,3.36e+13,1638400
400,6.8251,6.6875,6.71e+13,6.71e+13,3276800
600,6.4908,6.4652,1.01e+14,1.01e+14,4915200
800,6.2881,6.3202,1.34e+14,1.34e+14,6553600
1000,6.0835,6.2080,1.68e+14,1.68e+14,8192000
1200,6.2372,6.1170,2.01e+14,2.01e+14,9830400
1400,6.0372,6.0532,2.35e+14,2.35e+14,11468800
1600,6.0644,5.9933,2.68e+14,2.68e+14,13107200
