step,training_loss,validation_loss,total_flops_profiler,theoretical_flops,tokens
200,7.6030,7.7383,3.36e+13,3.36e+13,1638400
400,7.8024,7.6881,6.71e+13,6.73e+13,3276800
600,7.6617,7.6765,1.01e+14,1.01e+14,4915200
800,7.6578,7.6712,1.34e+14,1.35e+14,6553600
1000,7.5592,7.6663,1.68e+14,1.68e+14,8192000
1200,7.7861,7.6647,2.01e+14,2.02e+14,9830400
1400,7.6173,7.6614,2.35e+14,2.35e+14,11468800
1600,7.7139,7.6583,2.68e+14,2.69e+14,13107200
