step,training_loss,validation_loss,total_flops_profiler,theoretical_flops,tokens
200,6.5161,6.6684,3.35e+13,3.35e+13,1638400
400,6.3588,6.2413,6.70e+13,6.70e+13,3276800
600,6.1019,6.0210,1.00e+14,1.00e+14,4915200
800,5.8956,5.8862,1.34e+14,1.34e+14,6553600
1000,5.6764,5.7979,1.67e+14,1.67e+14,8192000
1200,5.8529,5.7185,2.01e+14,2.01e+14,9830400
1400,5.6427,5.6674,2.34e+14,2.34e+14,11468800
1600,5.7147,5.6312,2.68e+14,2.68e+14,13107200
