step,training_loss,validation_loss,total_flops_profiler,theoretical_flops,tokens
200,8.0844,8.1905,2.45e+14,2.45e+14,1638400
400,8.6555,8.5449,4.91e+14,4.90e+14,3276800
600,9.3321,9.3100,7.36e+14,7.35e+14,4915200
800,8.7060,8.8113,9.81e+14,9.80e+14,6553600
1000,9.6230,9.4214,1.23e+15,1.23e+15,8192000
1200,8.3899,8.3224,1.47e+15,1.47e+15,9830400
1400,8.3687,8.4285,1.72e+15,1.72e+15,11468800
1600,8.1360,8.0814,1.96e+15,1.96e+15,13107200
1800,7.7234,7.7640,2.21e+15,2.21e+15,14745600
2000,7.5856,7.5500,2.45e+15,2.45e+15,16384000
2200,7.5153,7.4735,2.70e+15,2.70e+15,18022400
2400,7.4058,7.4224,2.94e+15,2.94e+15,19660800
