step,training_loss,validation_loss,total_flops_profiler,theoretical_flops,tokens
200,8.3212,8.3092,3.35e+13,3.35e+13,1638400
400,7.5789,7.5768,6.70e+13,6.70e+13,3276800
600,7.4836,7.4585,1.00e+14,1.00e+14,4915200
800,7.3325,7.4745,1.34e+14,1.34e+14,6553600
1000,7.4054,7.4644,1.67e+14,1.67e+14,8192000
1200,7.2970,7.4512,2.01e+14,2.01e+14,9830400
1400,7.4423,7.4353,2.34e+14,2.34e+14,11468800
1600,7.2920,7.4102,2.68e+14,2.68e+14,13107200
