step,training_loss,validation_loss,total_flops_profiler,theoretical_flops,tokens
200,6.5725,6.6848,3.42e+13,3.42e+13,1638400
400,6.2342,6.2553,6.84e+13,6.84e+13,3276800
600,5.9928,6.0320,1.03e+14,1.03e+14,4915200
800,5.7557,5.8877,1.37e+14,1.37e+14,6553600
1000,5.6002,5.7857,1.71e+14,1.71e+14,8192000
1200,5.4394,5.6973,2.05e+14,2.05e+14,9830400
1400,5.4455,5.6383,2.39e+14,2.39e+14,11468800
1600,5.3635,5.5935,2.74e+14,2.74e+14,13107200
