step,training_loss,validation_loss,total_flops_profiler
0,10.8198,10.8195,0.00e+000,0,10.8047,10.8048,0.00e+0,9.0,10.8181,10.8195,0.000,9.900,10.8173,10.8195,0.0,9.89050,10.8197,10.8195,0,9.9339,90,10.8190,10.8190,9.9200,9.90,10.8180,10.80,9.8999,9.9170,10.8188,100,9.9264,9.9172,0,10.8192,0,9.8961,9.9172,0.0,10.8190,9.9001,9.9172,0.000,10.80,9.9095,9.9172,0.00e+0,100,9.9569,9.9172,0.00e+000,0,9.8980,9.9172,0.00e+00
0,9.9499,9.9172,0.00e+00
50,7.5530,7.4986,2.02e+12
50,7.5530,7.4986,2.02e+12
50,7.5100,7.4986,2.02e+12
50,7.5566,7.4986,2.02e+12
50,7.5919,7.4986,2.02e+12
50,7.5084,7.4986,2.02e+12
50,7.4741,7.4986,2.02e+12
50,7.5741,7.4986,2.02e+12
50,7.5303,7.4986,2.02e+12
50,7.4533,7.4986,2.02e+12
50,7.5120,7.4986,2.02e+12
50,7.4580,7.4986,2.02e+12
50,7.5009,7.4986,2.02e+12
50,7.4448,7.4986,2.02e+12
50,7.5751,7.4986,2.02e+12
50,7.4726,7.4986,2.02e+12
50,7.5444,7.4986,2.02e+12
100,7.1254,7.0624,4.04e+12
100,7.1254,7.0624,4.04e+12
100,7.0280,7.0624,4.04e+12
100,7.0789,7.0624,4.04e+12
100,7.0492,7.0624,4.04e+12
100,6.9163,7.0624,4.04e+12
100,6.9988,7.0624,4.04e+12
100,7.1364,7.0624,4.04e+12
100,7.0902,7.0624,4.04e+12
100,6.9715,7.0624,4.04e+12
100,7.1101,7.0624,4.04e+12
100,7.0430,7.0624,4.04e+12
100,7.0481,7.0624,4.04e+12
100,7.1041,7.0624,4.04e+12
100,6.8940,7.0624,4.04e+12
100,7.0501,7.0624,4.04e+12
100,7.1396,7.0624,4.04e+12
150,6.4510,6.6301,6.07e+12
150,6.4510,6.6301,6.07e+12
150,6.6517,6.6301,6.07e+12
150,6.7447,6.6301,6.07e+12
150,6.6540,6.6301,6.07e+12
150,6.8493,6.6301,6.07e+12
150,6.6990,6.6301,6.07e+12
150,6.6558,6.6301,6.07e+12
150,6.6638,6.6301,6.07e+12
150,6.6529,6.6301,6.07e+12
150,6.6009,6.6301,6.07e+12
150,6.7264,6.6301,6.07e+12
150,6.5825,6.6301,6.07e+12
150,6.6659,6.6301,6.07e+12
150,6.5846,6.6301,6.07e+12
150,6.6110,6.6301,6.07e+12
150,6.6466,6.6301,6.07e+12
200,6.4284,6.4188,8.09e+12
200,6.4284,6.4188,8.09e+12
200,6.3480,6.4188,8.09e+12
200,6.3659,6.4188,8.09e+12
200,6.4430,6.4188,8.09e+12
200,6.4783,6.4188,8.09e+12
200,6.4005,6.4188,8.09e+12
200,6.3022,6.4188,8.09e+12
200,6.3295,6.4188,8.09e+12
